Time        Speed       Wheel       Brake       Acceleration 
12.68        54.74        -0.87        0.00        -100.00        
12.70        54.79        -0.87        0.00        -100.00        
12.72        54.84        -0.87        0.00        -100.00        
12.74        54.89        -0.87        0.00        -100.00        
12.76        54.94        -0.87        0.00        -100.00        
12.78        55.00        -0.87        0.00        -100.00        
12.80        55.05        -0.87        0.00        -100.00        
12.82        55.10        -0.87        0.00        -100.00        
12.84        55.15        -0.87        0.00        -100.00        
12.86        55.20        -0.87        0.00        -100.00        
12.88        55.25        -0.87        0.00        -100.00        
12.90        55.30        -0.87        0.00        -100.00        
12.92        55.35        -0.87        0.00        -100.00        
12.94        55.40        -0.87        0.00        -100.00        
12.96        55.45        -0.87        0.00        -100.00        
12.98        55.50        -0.87        0.00        -100.00        
13.00        55.55        -0.87        0.00        -100.00        
13.02        55.60        -0.87        0.00        -100.00        
13.04        55.66        -0.87        0.00        -100.00        
13.06        55.71        -0.87        0.00        -100.00        
13.08        55.76        -0.87        0.00        -100.00        
13.10        55.81        -0.87        0.00        -100.00        
13.12        55.86        -0.87        0.00        -100.00        
13.14        55.90        -0.87        0.00        -100.00        
13.16        55.95        -0.87        0.00        -100.00        
13.18        56.00        -0.87        0.00        -100.00        
13.20        56.05        -0.87        0.00        -100.00        
13.22        56.10        -0.87        0.00        -100.00        
13.24        56.15        -0.87        0.00        -100.00        
13.26        56.20        -0.87        0.00        -100.00        
