Time        Speed       Wheel       Brake       Acceleration 
49.10        0.00        -2.55        0.00        -100.00        
49.12        0.00        -2.55        0.00        -100.00        
49.14        0.00        -2.55        0.00        -100.00        
49.16        0.00        -2.55        0.00        -100.00        
49.18        0.00        -2.55        0.00        -100.00        
49.20        0.00        -2.55        0.00        -100.00        
49.22        0.00        -2.55        0.00        -100.00        
49.24        0.00        -2.55        0.00        -100.00        
49.26        0.00        -2.55        0.00        -100.00        
49.28        0.00        -2.55        0.00        -100.00        
49.30        0.00        -2.55        0.00        -100.00        
49.32        0.00        -2.55        0.00        -100.00        
49.34        0.00        -2.55        0.00        -100.00        
49.36        0.00        -2.55        0.00        -100.00        
49.38        0.00        -2.55        0.00        -100.00        
49.40        0.00        -2.55        0.00        -100.00        
49.42        0.00        -2.55        0.00        -100.00        
49.44        0.00        -2.55        0.00        -100.00        
49.46        0.00        -2.55        0.00        -100.00        
49.48        0.00        -2.55        0.00        -100.00        
49.50        0.00        -2.55        0.00        -100.00        
49.52        0.00        -2.55        0.00        -100.00        
49.54        0.00        -2.55        0.00        -100.00        
49.56        0.00        -2.55        0.00        -100.00        
49.58        0.00        -2.55        0.00        -100.00        
49.60        0.00        -2.55        0.00        -100.00        
49.62        0.00        -2.55        0.00        -100.00        
49.64        0.00        -2.55        0.00        -100.00        
49.66        0.00        -2.55        0.00        -100.00        
49.68        0.00        -2.55        0.00        -100.00        
49.70        0.00        -2.55        0.00        -100.00        
49.72        0.00        -2.55        0.00        -100.00        
49.74        0.00        -2.55        0.00        -100.00        
49.76        0.00        -2.55        0.00        -100.00        
49.78        0.00        -2.55        0.00        -100.00        
49.80        0.00        -2.55        0.00        -100.00        
49.82        0.00        -2.55        0.00        -100.00        
49.84        0.00        -2.55        0.00        -100.00        
49.86        0.00        -2.55        0.00        -100.00        
49.88        0.00        -2.55        0.00        -100.00        
49.90        0.00        -2.55        0.00        -100.00        
49.92        0.00        -2.55        0.00        -100.00        
49.94        0.00        -2.55        0.00        -100.00        
49.96        0.00        -2.55        0.00        -100.00        
49.98        0.00        -2.55        0.00        -100.00        
50.00        0.00        -2.55        0.00        -100.00        
50.02        0.00        -2.55        0.00        -100.00        
50.04        0.00        -2.55        0.00        -100.00        
50.06        0.00        -2.55        0.00        -100.00        
