Time        Speed       Wheel       Brake       Acceleration 
7.60        16.48        -2.55        0.00        -100.00        
7.62        16.32        -2.55        0.00        -100.00        
7.64        16.69        -2.55        0.00        -100.00        
7.66        16.53        -2.55        0.00        -100.00        
7.68        16.90        -2.55        0.00        -100.00        
7.70        16.74        -2.55        0.00        -100.00        
7.72        17.10        -2.55        0.00        -100.00        
7.74        16.95        -2.55        0.00        -100.00        
7.76        17.31        -2.55        0.00        -100.00        
7.78        17.16        -2.55        0.00        -100.00        
7.80        17.51        -2.55        0.00        -100.00        
7.82        17.37        -2.55        0.00        -100.00        
7.84        17.72        -2.55        0.00        -100.00        
7.86        17.57        -2.55        0.00        -100.00        
7.88        17.92        -2.55        0.00        -100.00        
7.90        17.78        -2.55        0.00        -100.00        
7.92        18.13        -2.55        0.00        -100.00        
7.94        17.99        -2.55        0.00        -100.00        
7.96        18.33        -2.55        0.00        -100.00        
7.98        18.19        -2.55        0.00        -100.00        
8.00        18.53        -2.55        0.00        -100.00        
8.02        18.40        -2.55        0.00        -100.00        
8.04        18.73        -2.55        0.00        -100.00        
8.06        18.60        -2.55        0.00        -100.00        
8.08        18.93        -2.55        0.00        -100.00        
8.10        18.81        -2.55        0.00        -100.00        
8.12        19.13        -2.55        0.00        -100.00        
8.14        19.01        -2.55        0.00        -100.00        
8.16        19.33        -2.55        0.00        -100.00        
8.18        19.21        -2.55        0.00        -100.00        
8.20        19.52        -2.55        0.00        -100.00        
8.22        19.41        -2.55        0.00        -100.00        
8.24        19.72        -2.55        0.00        -100.00        
8.26        19.62        -2.55        0.00        -100.00        
8.28        19.91        -2.55        0.00        -100.00        
8.30        19.82        -2.55        0.00        -100.00        
8.32        20.11        -2.55        0.00        -100.00        
8.34        20.02        -2.55        0.00        -100.00        
8.36        20.30        -2.55        0.00        -100.00        
8.38        20.22        -2.55        0.00        -100.00        
8.40        20.49        -2.55        0.00        -100.00        
8.42        20.42        -2.55        0.00        -100.00        
8.44        20.68        -2.55        0.00        -100.00        
8.46        20.62        -2.55        0.00        -100.00        
8.48        20.87        -2.55        0.00        -100.00        
8.50        20.82        -2.55        0.00        -100.00        
8.52        21.06        -2.55        0.00        -100.00        
8.54        21.03        -2.55        0.00        -100.00        
8.56        21.24        -2.55        0.00        -100.00        
8.58        21.23        -2.55        0.00        -100.00        
8.60        21.43        -2.55        0.00        -100.00        
8.62        21.43        -2.55        0.00        -100.00        
8.64        21.61        -2.55        0.00        -100.00        
8.66        21.63        -2.55        0.00        -100.00        
8.68        21.79        -2.55        0.00        -100.00        
8.70        21.83        -2.55        0.00        -100.00        
8.72        21.97        -2.55        0.00        -100.00        
8.74        22.03        -2.55        0.00        -100.00        
8.76        22.15        -2.55        0.00        -100.00        
8.78        22.23        -2.55        0.00        -100.00        
8.80        22.34        -2.55        0.00        -100.00        
8.82        22.42        -2.55        0.00        -100.00        
8.84        22.52        -2.55        0.00        -100.00        
8.86        22.61        -2.55        0.00        -100.00        
8.88        22.71        -2.55        0.00        -100.00        
8.90        22.80        -2.55        0.00        -100.00        
8.92        22.89        -2.55        0.00        -100.00        
8.94        22.98        -2.55        0.00        -100.00        
8.96        23.08        -2.55        0.00        -100.00        
8.98        23.17        -2.55        0.00        -100.00        
9.00        23.26        -2.55        0.00        -100.00        
9.02        23.35        -2.55        0.00        -100.00        
9.04        23.45        -2.55        0.00        -100.00        
9.06        23.54        -2.55        0.00        -100.00        
9.08        23.63        -2.55        0.00        -100.00        
9.10        23.72        -2.55        0.00        -100.00        
9.12        23.81        -2.55        0.00        -100.00        
9.14        23.90        -2.55        0.00        -100.00        
9.16        24.00        -2.55        0.00        -100.00        
9.18        24.09        -2.55        0.00        -100.00        
9.20        24.18        -2.55        0.00        -100.00        
9.22        24.27        -2.55        0.00        -100.00        
9.24        24.36        -2.55        0.00        -100.00        
9.26        24.45        -2.55        0.00        -100.00        
9.28        24.54        -2.55        0.00        -100.00        
9.30        24.63        -2.55        0.00        -100.00        
9.32        24.72        -2.55        0.00        -100.00        
9.34        24.81        -2.55        0.00        -100.00        
9.36        24.90        -2.55        0.00        -100.00        
9.38        24.99        -2.55        0.00        -100.00        
9.40        25.08        -2.55        0.00        -100.00        
9.42        25.16        -2.55        0.00        -100.00        
9.44        25.25        -2.55        0.00        -100.00        
9.46        25.34        -2.55        0.00        -100.00        
9.48        25.43        -2.55        0.00        -100.00        
9.50        25.52        -2.55        0.00        -100.00        
9.52        25.61        -2.55        0.00        -100.00        
9.54        25.70        -2.55        0.00        -100.00        
9.56        25.78        -2.55        0.00        -100.00        
9.58        25.87        -2.55        0.00        -100.00        
9.60        25.96        -2.55        0.00        -100.00        
9.62        26.05        -2.55        0.00        -100.00        
9.64        26.13        -2.55        0.00        -100.00        
9.66        26.22        -2.55        0.00        -100.00        
9.68        26.31        -2.55        0.00        -100.00        
9.70        26.39        -2.55        0.00        -100.00        
9.72        26.48        -2.55        0.00        -100.00        
9.74        26.57        -2.55        0.00        -100.00        
9.76        26.65        -2.55        0.00        -100.00        
9.78        26.74        -2.55        0.00        -100.00        
9.80        26.82        -2.55        0.00        -100.00        
9.82        26.91        -2.55        0.00        -100.00        
9.84        27.00        -2.55        0.00        -100.00        
9.86        27.08        -2.55        0.00        -100.00        
9.88        27.17        -2.55        0.00        -100.00        
9.90        27.25        -2.55        0.00        -100.00        
9.92        27.34        -2.55        0.00        -100.00        
9.94        27.42        -2.55        0.00        -100.00        
9.96        27.51        -2.55        0.00        -100.00        
9.98        27.59        -2.55        0.00        -100.00        
10.00        27.68        -2.55        0.00        -100.00        
10.02        27.76        -2.55        0.00        -100.00        
10.04        27.84        -2.55        0.00        -100.00        
10.06        27.93        -2.55        0.00        -100.00        
10.08        28.01        -2.55        0.00        -100.00        
10.10        28.09        -2.55        0.00        -100.00        
10.12        28.18        -2.55        0.00        -100.00        
10.14        28.26        -2.55        0.00        -100.00        
10.16        28.34        -2.55        0.00        -100.00        
10.18        28.43        -2.55        0.00        -100.00        
10.20        28.51        -2.55        0.00        -100.00        
10.22        28.59        -2.55        0.00        -100.00        
10.24        28.68        -2.55        0.00        -100.00        
10.26        28.76        -2.55        0.00        -100.00        
10.28        28.84        -2.55        0.00        -100.00        
10.30        28.92        -2.55        0.00        -100.00        
10.32        29.00        -2.55        0.00        -100.00        
10.34        29.09        -2.55        0.00        -100.00        
10.36        29.17        -2.55        0.00        -100.00        
10.38        29.25        -2.55        0.00        -100.00        
10.40        29.33        -2.55        0.00        -100.00        
10.42        29.41        -2.55        0.00        -100.00        
10.44        29.49        -2.55        0.00        -100.00        
10.46        29.57        -2.55        0.00        -100.00        
10.48        29.66        -2.55        0.00        -100.00        
10.50        29.74        -2.55        0.00        -100.00        
10.52        29.82        -2.55        0.00        -100.00        
10.54        29.90        -2.55        0.00        -100.00        
10.56        29.98        -2.55        0.00        -100.00        
10.58        30.06        -2.55        0.00        -100.00        
10.60        30.14        -2.55        0.00        -100.00        
10.62        30.22        -2.55        0.00        -100.00        
10.64        30.30        -2.55        0.00        -100.00        
10.66        30.38        -2.55        0.00        -100.00        
10.68        30.45        -2.55        0.00        -100.00        
10.70        30.53        -2.55        0.00        -100.00        
10.72        30.61        -2.55        0.00        -100.00        
10.74        30.69        -2.55        0.00        -100.00        
10.76        30.77        -2.55        0.00        -100.00        
10.78        30.85        -2.55        0.00        -100.00        
10.80        30.93        -2.55        0.00        -100.00        
10.82        31.01        -2.55        0.00        -100.00        
10.84        31.08        -2.55        0.00        -100.00        
10.86        31.16        -2.55        0.00        -100.00        
10.88        31.24        -2.55        0.00        -100.00        
10.90        31.32        -2.55        0.00        -100.00        
10.92        31.40        -2.55        0.00        -100.00        
10.94        31.47        -2.55        0.00        -100.00        
10.96        31.55        -2.55        0.00        -100.00        
10.98        31.63        -2.55        0.00        -100.00        
11.00        31.70        -2.55        0.00        -100.00        
11.02        31.78        -2.55        0.00        -100.00        
11.04        31.86        -2.55        0.00        -100.00        
11.06        31.94        -2.55        0.00        -100.00        
11.08        32.01        -2.55        0.00        -100.00        
11.10        32.09        -2.55        0.00        -100.00        
11.12        32.16        -2.55        0.00        -100.00        
11.14        32.24        -2.55        0.00        -100.00        
11.16        32.32        -2.55        0.00        -100.00        
11.18        32.39        -2.55        0.00        -100.00        
11.20        32.47        -2.55        0.00        -100.00        
11.22        32.54        -2.55        0.00        -100.00        
11.24        32.62        -2.55        0.00        -100.00        
11.26        32.69        -2.55        0.00        -100.00        
11.28        32.77        -2.55        0.00        -100.00        
11.30        32.84        -2.55        0.00        -100.00        
11.32        32.92        -2.55        0.00        -100.00        
11.34        32.99        -2.55        0.00        -100.00        
11.36        33.07        -2.55        0.00        -100.00        
11.38        33.14        -2.55        0.00        -100.00        
11.40        33.22        -2.55        0.00        -100.00        
11.42        33.29        -2.55        0.00        -100.00        
11.44        33.37        -2.55        0.00        -100.00        
11.46        33.44        -2.55        0.00        -100.00        
11.48        33.51        -2.55        0.00        -100.00        
11.50        33.59        -2.55        0.00        -100.00        
11.52        33.66        -2.55        0.00        -100.00        
11.54        33.73        -2.55        0.00        -100.00        
11.56        33.81        -2.55        0.00        -100.00        
11.58        33.88        -2.55        0.00        -100.00        
11.60        33.95        -2.55        0.00        -100.00        
11.62        34.03        -2.55        0.00        -100.00        
11.64        34.10        -2.55        0.00        -100.00        
11.66        34.17        -2.55        0.00        -100.00        
11.68        34.24        -2.55        0.00        -100.00        
11.70        34.32        -2.55        0.00        -100.00        
11.72        34.39        -2.55        0.00        -100.00        
11.74        34.46        -2.55        0.00        -100.00        
11.76        34.53        -2.55        0.00        -100.00        
11.78        34.60        -2.55        0.00        -100.00        
