Time        Speed       Wheel       Brake       Acceleration 
7.40        28.45        0.00        0.00        -100.00        
7.42        28.53        0.00        0.00        -100.00        
7.44        28.61        0.00        0.00        -100.00        
7.46        28.70        0.00        0.00        -100.00        
7.48        28.78        0.00        0.00        -100.00        
7.50        28.86        0.00        0.00        -100.00        
7.52        28.94        0.00        0.00        -100.00        
7.54        29.03        0.00        0.00        -100.00        
7.56        29.11        0.00        0.00        -100.00        
7.58        29.19        0.00        0.00        -100.00        
7.60        29.27        0.00        0.00        -100.00        
7.62        29.35        0.00        0.00        -100.00        
7.64        29.43        0.00        0.00        -100.00        
7.66        29.51        0.00        0.00        -100.00        
7.68        29.60        0.00        0.00        -100.00        
7.70        29.68        0.00        0.00        -100.00        
7.72        29.76        0.00        0.00        -100.00        
7.74        29.84        0.00        0.00        -100.00        
7.76        29.92        0.00        0.00        -100.00        
7.78        30.00        0.00        0.00        -100.00        
7.80        30.08        0.00        0.00        -100.00        
7.82        30.16        0.00        0.00        -100.00        
7.84        30.24        0.00        0.00        -100.00        
7.86        30.32        0.00        0.00        -100.00        
7.88        30.40        0.00        0.00        -100.00        
7.90        30.48        0.00        0.00        -100.00        
7.92        30.55        0.00        0.00        -100.00        
7.94        30.63        0.00        0.00        -100.00        
7.96        30.71        0.00        0.00        -100.00        
7.98        30.79        0.00        0.00        -100.00        
8.00        30.87        0.00        0.00        -100.00        
8.02        30.95        0.00        0.00        -100.00        
8.04        31.03        0.00        0.00        -100.00        
8.06        31.10        0.00        0.00        -100.00        
8.08        31.18        0.00        0.00        -100.00        
8.10        31.26        0.00        0.00        -100.00        
8.12        31.34        0.00        0.00        -100.00        
8.14        31.42        0.00        0.00        -100.00        
8.16        31.49        0.00        0.00        -100.00        
8.18        31.57        0.00        0.00        -100.00        
8.20        31.65        0.00        0.00        -100.00        
8.22        31.72        0.00        0.00        -100.00        
8.24        31.80        0.00        0.00        -100.00        
8.26        31.88        0.00        0.00        -100.00        
8.28        31.95        0.00        0.00        -100.00        
8.30        32.03        0.00        0.00        -100.00        
8.32        32.11        0.00        0.00        -100.00        
8.34        32.18        0.00        0.00        -100.00        
8.36        32.26        0.00        0.00        -100.00        
8.38        32.34        0.00        0.00        -100.00        
8.40        32.41        0.00        0.00        -100.00        
8.42        32.49        0.00        0.00        -100.00        
8.44        32.56        0.00        0.00        -100.00        
8.46        32.64        0.00        0.00        -100.00        
8.48        32.71        0.00        0.00        -100.00        
8.50        32.79        0.00        0.00        -100.00        
8.52        32.86        0.00        0.00        -100.00        
8.54        32.94        0.00        0.00        -100.00        
8.56        33.01        0.00        0.00        -100.00        
8.58        33.09        0.00        0.00        -100.00        
8.60        33.16        0.00        0.00        -100.00        
8.62        33.24        0.00        0.00        -100.00        
8.64        33.31        0.00        0.00        -100.00        
8.66        33.38        0.00        0.00        -100.00        
8.68        33.46        0.00        0.00        -100.00        
8.70        33.53        0.00        0.00        -100.00        
8.72        33.60        0.00        0.00        -100.00        
8.74        33.68        0.00        0.00        -100.00        
8.76        33.75        0.00        0.00        -100.00        
8.78        33.82        0.00        0.00        -100.00        
8.80        33.90        0.00        0.00        -100.00        
8.82        33.97        0.00        0.00        -100.00        
8.84        34.04        0.00        0.00        -100.00        
8.86        34.12        0.00        0.00        -100.00        
8.88        34.19        0.00        0.00        -100.00        
8.90        34.26        0.00        0.00        -100.00        
8.92        34.33        0.00        0.00        -100.00        
8.94        34.41        0.00        0.00        -100.00        
8.96        34.48        0.00        0.00        -100.00        
8.98        34.55        0.00        0.00        -100.00        
9.00        34.62        0.00        0.00        -100.00        
9.02        34.69        0.00        0.00        -100.00        
9.04        34.76        0.00        0.00        -100.00        
9.06        34.84        0.00        0.00        -100.00        
9.08        34.91        0.00        0.00        -100.00        
9.10        34.98        0.00        0.00        -100.00        
9.12        35.05        0.00        0.00        -100.00        
9.14        35.12        0.00        0.00        -100.00        
9.16        35.19        0.00        0.00        -100.00        
9.18        35.26        0.00        0.00        -100.00        
9.20        35.33        0.00        0.00        -100.00        
9.22        35.40        0.00        0.00        -100.00        
9.24        35.47        0.00        0.00        -100.00        
9.26        35.54        0.00        0.00        -100.00        
9.28        35.61        0.00        0.00        -100.00        
9.30        35.68        0.00        0.00        -100.00        
9.32        35.75        0.00        0.00        -100.00        
9.34        35.82        0.00        0.00        -100.00        
9.36        35.89        0.00        0.00        -100.00        
9.38        35.96        0.00        0.00        -100.00        
9.40        36.03        0.00        0.00        -100.00        
9.42        36.10        0.00        0.00        -100.00        
9.44        36.17        0.00        0.00        -100.00        
9.46        36.24        0.00        0.00        -100.00        
9.48        36.30        0.00        0.00        -100.00        
9.50        36.37        0.00        0.00        -100.00        
9.52        36.44        0.00        0.00        -100.00        
9.54        36.51        0.00        0.00        -100.00        
9.56        36.58        0.00        0.00        -100.00        
9.58        36.65        0.00        0.00        -100.00        
9.60        36.71        0.00        0.00        -100.00        
9.62        36.78        0.00        0.00        -100.00        
9.64        36.85        0.00        0.00        -100.00        
9.66        36.92        0.00        0.00        -100.00        
9.68        36.98        0.00        0.00        -100.00        
9.70        37.05        0.00        0.00        -100.00        
9.72        37.12        0.00        0.00        -100.00        
9.74        37.19        0.00        0.00        -100.00        
9.76        37.25        0.00        0.00        -100.00        
9.78        37.32        0.00        0.00        -100.00        
9.80        37.39        0.00        0.00        -100.00        
9.82        37.45        0.00        0.00        -100.00        
9.84        37.52        0.00        0.00        -100.00        
9.86        37.59        0.00        0.00        -100.00        
9.88        37.65        0.00        0.00        -100.00        
9.90        37.72        0.00        0.00        -100.00        
9.92        37.78        0.00        0.00        -100.00        
9.94        37.85        0.00        0.00        -100.00        
9.96        37.92        0.00        0.00        -100.00        
9.98        37.98        0.00        0.00        -100.00        
10.00        38.05        0.00        0.00        -100.00        
10.02        38.11        0.00        0.00        -100.00        
10.04        38.18        0.00        0.00        -100.00        
10.06        38.24        0.00        0.00        -100.00        
10.08        38.31        0.00        0.00        -100.00        
10.10        38.37        0.00        0.00        -100.00        
10.12        38.44        0.00        0.00        -100.00        
10.14        38.50        0.00        0.00        -100.00        
10.16        38.57        0.00        0.00        -100.00        
10.18        38.63        0.00        0.00        -100.00        
10.20        38.70        0.00        0.00        -100.00        
10.22        38.76        0.00        0.00        -100.00        
10.24        38.82        0.00        0.00        -100.00        
10.26        38.89        0.00        0.00        -100.00        
10.28        38.95        0.00        0.00        -100.00        
10.30        39.02        0.00        0.00        -100.00        
10.32        39.08        0.00        0.00        -100.00        
10.34        39.14        0.00        0.00        -100.00        
10.36        39.21        0.00        0.00        -100.00        
10.38        39.27        0.00        0.00        -100.00        
10.40        39.33        0.00        0.00        -100.00        
10.42        39.40        0.00        0.00        -100.00        
10.44        39.46        0.00        0.00        -100.00        
10.46        39.52        0.00        0.00        -100.00        
10.48        39.58        0.00        0.00        -100.00        
10.50        39.65        0.00        0.00        -100.00        
10.52        39.71        0.00        0.00        -100.00        
10.54        39.77        0.00        0.00        -100.00        
10.56        39.83        0.00        0.00        -100.00        
10.58        39.90        0.00        0.00        -100.00        
10.60        39.96        0.00        0.00        -100.00        
10.62        40.02        0.00        0.00        -100.00        
10.64        40.08        0.00        0.00        -100.00        
10.66        40.14        0.00        0.00        -100.00        
10.68        40.20        0.00        0.00        -100.00        
10.70        40.27        0.00        0.00        -100.00        
10.72        40.33        0.00        0.00        -100.00        
10.74        40.39        0.00        0.00        -100.00        
10.76        40.45        0.00        0.00        -100.00        
10.78        40.51        0.00        0.00        -100.00        
10.80        40.57        0.00        0.00        -100.00        
10.82        40.63        0.00        0.00        -100.00        
10.84        40.69        0.00        0.00        -100.00        
10.86        40.75        0.00        0.00        -100.00        
10.88        40.81        0.00        0.00        -100.00        
10.90        40.87        0.00        0.00        -100.00        
10.92        40.93        0.00        0.00        -100.00        
10.94        40.99        0.00        0.00        -100.00        
10.96        41.05        0.00        0.00        -100.00        
10.98        41.11        0.00        0.00        -100.00        
11.00        41.17        0.00        0.00        -100.00        
11.02        41.23        0.00        0.00        -100.00        
11.04        41.29        0.00        0.00        -100.00        
11.06        41.35        0.00        0.00        -100.00        
11.08        41.41        0.00        0.00        -100.00        
11.10        41.47        0.00        0.00        -100.00        
11.12        41.53        0.00        0.00        -100.00        
11.14        41.59        0.00        0.00        -100.00        
11.16        41.65        0.00        0.00        -100.00        
11.18        41.71        0.00        0.00        -100.00        
11.20        41.77        0.00        0.00        -100.00        
11.22        41.83        0.00        0.00        -100.00        
11.24        41.88        0.00        0.00        -100.00        
11.26        41.94        0.00        0.00        -100.00        
11.28        42.00        0.00        0.00        -100.00        
11.30        42.06        0.00        0.00        -100.00        
11.32        42.12        0.00        0.00        -100.00        
11.34        42.18        0.00        0.00        -100.00        
11.36        42.23        0.00        0.00        -100.00        
11.38        42.29        0.00        0.00        -100.00        
11.40        42.35        0.00        0.00        -100.00        
11.42        42.41        0.00        0.00        -100.00        
11.44        42.46        0.00        0.00        -100.00        
11.46        42.52        0.00        0.00        -100.00        
11.48        42.58        0.00        0.00        -100.00        
11.50        42.64        0.00        0.00        -100.00        
11.52        42.69        0.00        0.00        -100.00        
11.54        42.75        0.00        0.00        -100.00        
11.56        42.81        0.00        0.00        -100.00        
11.58        42.86        0.00        0.00        -100.00        
11.60        42.92        0.00        0.00        -100.00        
11.62        42.98        0.00        0.00        -100.00        
11.64        43.03        0.00        0.00        -100.00        
11.66        43.09        0.00        0.00        -100.00        
11.68        43.14        0.00        0.00        -100.00        
11.70        43.20        0.00        0.00        -100.00        
11.72        43.26        0.00        0.00        -100.00        
11.74        43.31        0.00        0.00        -100.00        
11.76        43.37        0.00        0.00        -100.00        
11.78        43.42        0.00        0.00        -100.00        
11.80        43.48        0.00        0.00        -100.00        
11.82        43.54        0.00        0.00        -100.00        
11.84        43.59        0.00        0.00        -100.00        
11.86        43.65        0.00        0.00        -100.00        
11.88        43.70        0.00        0.00        -100.00        
11.90        43.76        0.00        0.00        -100.00        
11.92        43.81        0.00        0.00        -100.00        
11.94        43.87        0.00        0.00        -100.00        
11.96        43.92        0.00        0.00        -100.00        
11.98        43.98        0.00        0.00        -100.00        
12.00        44.03        0.00        0.00        -100.00        
12.02        44.09        0.00        0.00        -100.00        
12.04        44.14        0.00        0.00        -100.00        
12.06        44.19        0.00        0.00        -100.00        
12.08        44.25        0.00        0.00        -100.00        
12.10        44.30        0.00        0.00        -100.00        
12.12        44.36        0.00        0.00        -100.00        
12.14        44.41        0.00        0.00        -100.00        
12.16        44.46        0.00        0.00        -100.00        
12.18        44.52        0.00        0.00        -100.00        
12.20        44.57        0.00        0.00        -100.00        
12.22        44.62        0.00        0.00        -100.00        
12.24        44.68        0.00        0.00        -100.00        
12.26        44.73        0.00        0.00        -100.00        
12.28        44.78        0.00        0.00        -100.00        
12.30        44.84        0.00        0.00        -100.00        
12.32        44.89        0.00        0.00        -100.00        
12.34        44.94        0.00        0.00        -100.00        
12.36        45.00        0.00        0.00        -100.00        
12.38        45.05        0.00        0.00        -100.00        
12.40        45.10        0.00        0.00        -100.00        
12.42        45.15        0.00        0.00        -100.00        
12.44        45.21        0.00        0.00        -100.00        
12.46        45.26        0.00        0.00        -100.00        
12.48        45.31        0.00        0.00        -100.00        
12.50        45.36        0.00        0.00        -100.00        
12.52        45.42        0.00        0.00        -100.00        
12.54        45.47        0.00        0.00        -100.00        
12.56        45.52        0.00        0.00        -100.00        
12.58        45.57        0.00        0.00        -100.00        
12.60        45.62        0.00        0.00        -100.00        
12.62        45.68        0.00        0.00        -100.00        
12.64        45.73        0.00        0.00        -100.00        
12.66        45.78        0.00        0.00        -100.00        
12.68        45.83        0.00        0.00        -100.00        
12.70        45.88        0.00        0.00        -100.00        
12.72        45.93        0.00        0.00        -100.00        
12.74        45.98        0.00        0.00        -100.00        
12.76        46.03        0.00        0.00        -100.00        
12.78        46.08        0.00        0.00        -100.00        
12.80        46.14        0.00        0.00        -100.00        
12.82        46.19        0.00        0.00        -100.00        
12.84        46.24        0.00        0.00        -100.00        
12.86        46.29        0.00        0.00        -100.00        
12.88        46.34        0.00        0.00        -100.00        
12.90        46.39        0.00        0.00        -100.00        
12.92        46.44        0.00        0.00        -100.00        
12.94        46.49        0.00        0.00        -100.00        
12.96        46.54        0.00        0.00        -100.00        
12.98        46.59        0.00        0.00        -100.00        
13.00        46.64        0.00        0.00        -100.00        
13.02        46.69        0.00        0.00        -100.00        
13.04        46.74        0.00        0.00        -100.00        
13.06        46.79        0.00        0.00        -100.00        
13.08        46.84        0.00        0.00        -100.00        
13.10        46.89        0.00        0.00        -100.00        
13.12        46.94        0.00        0.00        -100.00        
13.14        46.99        0.00        0.00        -100.00        
13.16        47.03        0.00        0.00        -100.00        
13.18        47.08        0.00        0.00        -100.00        
13.20        47.13        0.00        0.00        -100.00        
13.22        47.18        0.00        0.00        -100.00        
13.24        47.23        0.00        0.00        -100.00        
13.26        47.28        0.00        0.00        -100.00        
13.28        47.33        0.00        0.00        -100.00        
13.30        47.38        0.00        0.00        -100.00        
13.32        47.42        0.00        0.00        -100.00        
13.34        47.47        0.00        0.00        -100.00        
13.36        47.52        0.00        0.00        -100.00        
13.38        47.57        0.00        0.00        -100.00        
13.40        47.62        0.00        0.00        -100.00        
13.42        47.67        0.00        0.00        -100.00        
