Time        Speed       Wheel       Brake       Acceleration 
8.96        28.44        0.00        0.00        -100.00        
8.98        28.52        0.00        0.00        -100.00        
9.00        28.60        0.00        0.00        -100.00        
9.02        28.69        0.00        0.00        -100.00        
9.04        28.77        0.00        0.00        -100.00        
9.06        28.85        0.00        0.00        -100.00        
9.08        28.93        0.00        0.00        -100.00        
9.10        29.01        0.00        0.00        -100.00        
9.12        29.10        0.00        0.00        -100.00        
9.14        29.18        0.00        0.00        -100.00        
9.16        29.26        0.00        0.00        -100.00        
9.18        29.34        0.00        0.00        -100.00        
9.20        29.42        0.00        0.00        -100.00        
9.22        29.50        0.00        0.00        -100.00        
9.24        29.58        0.00        0.00        -100.00        
9.26        29.66        0.00        0.00        -100.00        
9.28        29.74        0.00        0.00        -100.00        
9.30        29.82        0.00        0.00        -100.00        
9.32        29.90        0.00        0.00        -100.00        
9.34        29.98        0.00        0.00        -100.00        
9.36        30.06        0.00        0.00        -100.00        
9.38        30.14        0.00        0.00        -100.00        
9.40        30.22        0.00        0.00        -100.00        
9.42        30.30        0.00        0.00        -100.00        
9.44        30.38        0.00        0.00        -100.00        
9.46        30.46        0.00        0.00        -100.00        
9.48        30.54        0.00        0.00        -100.00        
9.50        30.61        0.00        0.00        -100.00        
9.52        30.69        0.00        0.00        -100.00        
9.54        30.77        0.00        0.00        -100.00        
9.56        30.85        0.00        0.00        -100.00        
9.58        30.93        0.00        0.00        -100.00        
9.60        31.01        0.00        0.00        -100.00        
9.62        31.08        0.00        0.00        -100.00        
9.64        31.16        0.00        0.00        -100.00        
9.66        31.24        0.00        0.00        -100.00        
9.68        31.32        0.00        0.00        -100.00        
9.70        31.40        0.00        0.00        -100.00        
9.72        31.47        0.00        0.00        -100.00        
9.74        31.55        0.00        0.00        -100.00        
9.76        31.63        0.00        0.00        -100.00        
9.78        31.70        0.00        0.00        -100.00        
9.80        31.78        0.00        0.00        -100.00        
9.82        31.86        0.00        0.00        -100.00        
9.84        31.93        0.00        0.00        -100.00        
9.86        32.01        0.00        0.00        -100.00        
9.88        32.09        0.00        0.00        -100.00        
9.90        32.16        0.00        0.00        -100.00        
9.92        32.24        0.00        0.00        -100.00        
9.94        32.31        0.00        0.00        -100.00        
9.96        32.39        0.00        0.00        -100.00        
9.98        32.47        0.00        0.00        -100.00        
10.00        32.54        0.00        0.00        -100.00        
10.02        32.62        0.00        0.00        -100.00        
10.04        32.69        0.00        0.00        -100.00        
10.06        32.77        0.00        0.00        -100.00        
10.08        32.84        0.00        0.00        -100.00        
10.10        32.92        0.00        0.00        -100.00        
10.12        32.99        0.00        0.00        -100.00        
10.14        33.06        0.00        0.00        -100.00        
10.16        33.14        0.00        0.00        -100.00        
10.18        33.21        0.00        0.00        -100.00        
10.20        33.29        0.00        0.00        -100.00        
10.22        33.36        0.00        0.00        -100.00        
10.24        33.43        0.00        0.00        -100.00        
10.26        33.51        0.00        0.00        -100.00        
10.28        33.58        0.00        0.00        -100.00        
10.30        33.66        0.00        0.00        -100.00        
10.32        33.73        0.00        0.00        -100.00        
10.34        33.80        0.00        0.00        -100.00        
10.36        33.88        0.00        0.00        -100.00        
10.38        33.95        0.00        0.00        -100.00        
10.40        34.02        0.00        0.00        -100.00        
10.42        34.09        0.00        0.00        -100.00        
10.44        34.17        0.00        0.00        -100.00        
10.46        34.24        0.00        0.00        -100.00        
10.48        34.31        0.00        0.00        -100.00        
10.50        34.38        0.00        0.00        -100.00        
10.52        34.46        0.00        0.00        -100.00        
10.54        34.53        0.00        0.00        -100.00        
10.56        34.60        0.00        0.00        -100.00        
10.58        34.67        0.00        0.00        -100.00        
10.60        34.74        0.00        0.00        -100.00        
10.62        34.81        0.00        0.00        -100.00        
10.64        34.88        0.00        0.00        -100.00        
10.66        34.95        0.00        0.00        -100.00        
10.68        35.03        0.00        0.00        -100.00        
10.70        35.10        0.00        0.00        -100.00        
10.72        35.17        0.00        0.00        -100.00        
10.74        35.24        0.00        0.00        -100.00        
10.76        35.31        0.00        0.00        -100.00        
10.78        35.38        0.00        0.00        -100.00        
10.80        35.45        0.00        0.00        -100.00        
10.82        35.52        0.00        0.00        -100.00        
10.84        35.59        0.00        0.00        -100.00        
10.86        35.66        0.00        0.00        -100.00        
10.88        35.73        0.00        0.00        -100.00        
10.90        35.80        0.00        0.00        -100.00        
10.92        35.87        0.00        0.00        -100.00        
10.94        35.94        0.00        0.00        -100.00        
10.96        36.01        0.00        0.00        -100.00        
10.98        36.08        0.00        0.00        -100.00        
11.00        36.14        0.00        0.00        -100.00        
11.02        36.21        0.00        0.00        -100.00        
11.04        36.28        0.00        0.00        -100.00        
11.06        36.35        0.00        0.00        -100.00        
11.08        36.42        0.00        0.00        -100.00        
11.10        36.49        0.00        0.00        -100.00        
11.12        36.56        0.00        0.00        -100.00        
11.14        36.62        0.00        0.00        -100.00        
11.16        36.69        0.00        0.00        -100.00        
11.18        36.76        0.00        0.00        -100.00        
11.20        36.83        0.00        0.00        -100.00        
11.22        36.89        0.00        0.00        -100.00        
11.24        36.96        0.00        0.00        -100.00        
11.26        37.03        0.00        0.00        -100.00        
11.28        37.10        0.00        0.00        -100.00        
11.30        37.16        0.00        0.00        -100.00        
11.32        37.23        0.00        0.00        -100.00        
11.34        37.30        0.00        0.00        -100.00        
11.36        37.36        0.00        0.00        -100.00        
11.38        37.43        0.00        0.00        -100.00        
11.40        37.50        0.00        0.00        -100.00        
11.42        37.56        0.00        0.00        -100.00        
11.44        37.63        0.00        0.00        -100.00        
11.46        37.70        0.00        0.00        -100.00        
11.48        37.76        0.00        0.00        -100.00        
11.50        37.83        0.00        0.00        -100.00        
11.52        37.89        0.00        0.00        -100.00        
11.54        37.96        0.00        0.00        -100.00        
11.56        38.03        0.00        0.00        -100.00        
11.58        38.09        0.00        0.00        -100.00        
11.60        38.16        0.00        0.00        -100.00        
11.62        38.22        0.00        0.00        -100.00        
11.64        38.29        0.00        0.00        -100.00        
11.66        38.35        0.00        0.00        -100.00        
11.68        38.41        0.00        0.00        -100.00        
11.70        38.48        0.00        0.00        -100.00        
11.72        38.54        0.00        0.00        -100.00        
11.74        38.61        0.00        0.00        -100.00        
11.76        38.67        0.00        0.00        -100.00        
11.78        38.74        0.00        0.00        -100.00        
11.80        38.80        0.00        0.00        -100.00        
11.82        38.86        0.00        0.00        -100.00        
11.84        38.93        0.00        0.00        -100.00        
11.86        38.99        0.00        0.00        -100.00        
11.88        39.05        0.00        0.00        -100.00        
11.90        39.12        0.00        0.00        -100.00        
11.92        39.18        0.00        0.00        -100.00        
11.94        39.24        0.00        0.00        -100.00        
11.96        39.31        0.00        0.00        -100.00        
11.98        39.37        0.00        0.00        -100.00        
12.00        39.43        0.00        0.00        -100.00        
12.02        39.50        0.00        0.00        -100.00        
12.04        39.56        0.00        0.00        -100.00        
12.06        39.62        0.00        0.00        -100.00        
12.08        39.68        0.00        0.00        -100.00        
12.10        39.75        0.00        0.00        -100.00        
12.12        39.81        0.00        0.00        -100.00        
12.14        39.87        0.00        0.00        -100.00        
12.16        39.93        0.00        0.00        -100.00        
12.18        39.99        0.00        0.00        -100.00        
12.20        40.06        0.00        0.00        -100.00        
12.22        40.12        0.00        0.00        -100.00        
12.24        40.18        0.00        0.00        -100.00        
12.26        40.24        0.00        0.00        -100.00        
12.28        40.30        0.00        0.00        -100.00        
12.30        40.36        0.00        0.00        -100.00        
12.32        40.42        0.00        0.00        -100.00        
12.34        40.49        0.00        0.00        -100.00        
12.36        40.55        0.00        0.00        -100.00        
12.38        40.61        0.00        0.00        -100.00        
12.40        40.67        0.00        0.00        -100.00        
12.42        40.73        0.00        0.00        -100.00        
12.44        40.79        0.00        0.00        -100.00        
12.46        40.85        0.00        0.00        -100.00        
12.48        40.91        0.00        0.00        -100.00        
12.50        40.97        0.00        0.00        -100.00        
12.52        41.03        0.00        0.00        -100.00        
12.54        41.09        0.00        0.00        -100.00        
12.56        41.15        0.00        0.00        -100.00        
12.58        41.21        0.00        0.00        -100.00        
12.60        41.27        0.00        0.00        -100.00        
12.62        41.33        0.00        0.00        -100.00        
12.64        41.39        0.00        0.00        -100.00        
12.66        41.45        0.00        0.00        -100.00        
12.68        41.51        0.00        0.00        -100.00        
12.70        41.56        0.00        0.00        -100.00        
12.72        41.62        0.00        0.00        -100.00        
12.74        41.68        0.00        0.00        -100.00        
12.76        41.74        0.00        0.00        -100.00        
12.78        41.80        0.00        0.00        -100.00        
12.80        41.86        0.00        0.00        -100.00        
12.82        41.92        0.00        0.00        -100.00        
12.84        41.98        0.00        0.00        -100.00        
12.86        42.03        0.00        0.00        -100.00        
12.88        42.09        0.00        0.00        -100.00        
12.90        42.15        0.00        0.00        -100.00        
12.92        42.21        0.00        0.00        -100.00        
12.94        42.27        0.00        0.00        -100.00        
12.96        42.32        0.00        0.00        -100.00        
12.98        42.38        0.00        0.00        -100.00        
13.00        42.44        0.00        0.00        -100.00        
13.02        42.49        0.00        0.00        -100.00        
13.04        42.55        0.00        0.00        -100.00        
13.06        42.61        0.00        0.00        -100.00        
13.08        42.67        0.00        0.00        -100.00        
13.10        42.72        0.00        0.00        -100.00        
13.12        42.78        0.00        0.00        -100.00        
13.14        42.84        0.00        0.00        -100.00        
13.16        42.89        0.00        0.00        -100.00        
13.18        42.95        0.00        0.00        -100.00        
13.20        43.00        0.00        0.00        -100.00        
13.22        43.06        0.00        0.00        -100.00        
13.24        43.12        0.00        0.00        -100.00        
13.26        43.17        0.00        0.00        -100.00        
13.28        43.23        0.00        0.00        -100.00        
13.30        43.28        0.00        0.00        -100.00        
13.32        43.34        0.00        0.00        -100.00        
13.34        43.40        0.00        0.00        -100.00        
13.36        43.45        0.00        0.00        -100.00        
13.38        43.51        0.00        0.00        -100.00        
13.40        43.56        0.00        0.00        -100.00        
13.42        43.62        0.00        0.00        -100.00        
13.44        43.67        0.00        0.00        -100.00        
13.46        43.73        0.00        0.00        -100.00        
13.48        43.78        0.00        0.00        -100.00        
13.50        43.84        0.00        0.00        -100.00        
13.52        43.89        0.00        0.00        -100.00        
13.54        43.95        0.00        0.00        -100.00        
13.56        44.00        0.00        0.00        -100.00        
13.58        44.06        0.00        0.00        -100.00        
13.60        44.11        0.00        0.00        -100.00        
13.62        44.17        0.00        0.00        -100.00        
13.64        44.22        0.00        0.00        -100.00        
13.66        44.27        0.00        0.00        -100.00        
13.68        44.33        0.00        0.00        -100.00        
13.70        44.38        0.00        0.00        -100.00        
13.72        44.43        0.00        0.00        -100.00        
13.74        44.49        0.00        0.00        -100.00        
13.76        44.54        0.00        0.00        -100.00        
13.78        44.59        0.00        0.00        -100.00        
13.80        44.65        0.00        0.00        -100.00        
13.82        44.70        0.00        0.00        -100.00        
13.84        44.75        0.00        0.00        -100.00        
13.86        44.81        0.00        0.00        -100.00        
13.88        44.86        0.00        0.00        -100.00        
13.90        44.91        0.00        0.00        -100.00        
13.92        44.97        0.00        0.00        -100.00        
13.94        45.02        0.00        0.00        -100.00        
13.96        45.07        0.00        0.00        -100.00        
13.98        45.12        0.00        0.00        -100.00        
14.00        45.18        0.00        0.00        -100.00        
14.02        45.23        0.00        0.00        -100.00        
14.04        45.28        0.00        0.00        -100.00        
