Time        Speed       Wheel       Brake       Acceleration 
42.38        0.00        0.00        0.00        -100.00        
42.40        0.00        0.00        0.00        -100.00        
42.42        0.00        0.00        0.00        -100.00        
42.44        0.00        0.00        0.00        -100.00        
42.46        0.00        0.00        0.00        -100.00        
42.48        0.00        0.00        0.00        -100.00        
42.50        0.00        0.00        0.00        -100.00        
42.52        0.00        0.00        0.00        -100.00        
42.54        0.00        0.00        0.00        -100.00        
42.56        0.00        0.00        0.00        -100.00        
42.58        0.00        0.00        0.00        -100.00        
42.60        0.00        0.00        0.00        -100.00        
42.62        0.00        0.00        0.00        -100.00        
42.64        0.00        0.00        0.00        -100.00        
42.66        0.00        0.00        0.00        -100.00        
42.68        0.00        0.00        0.00        -100.00        
42.70        0.00        0.00        0.00        -100.00        
42.72        0.00        0.00        0.00        -100.00        
42.74        0.00        0.00        0.00        -100.00        
42.76        0.00        0.00        0.00        -100.00        
42.78        0.00        0.00        0.00        -100.00        
42.80        0.00        0.00        0.00        -100.00        
42.82        0.00        0.00        0.00        -100.00        
42.84        0.00        0.00        0.00        -100.00        
42.86        0.00        0.00        0.00        -100.00        
42.88        0.00        0.00        0.00        -100.00        
42.90        0.00        0.00        0.00        -100.00        
42.92        0.00        0.00        0.00        -100.00        
42.94        0.00        0.00        0.00        -100.00        
42.96        0.00        0.00        0.00        -100.00        
42.98        0.00        0.00        0.00        -100.00        
43.00        0.00        0.00        0.00        -100.00        
43.02        0.00        0.00        0.00        -100.00        
43.04        0.00        0.00        0.00        -100.00        
43.06        0.00        0.00        0.00        -100.00        
43.08        0.00        0.00        0.00        -100.00        
43.10        0.00        0.00        0.00        -100.00        
43.12        0.00        0.00        0.00        -100.00        
43.14        0.00        0.00        0.00        -100.00        
43.16        0.00        0.00        0.00        -100.00        
43.18        0.00        0.00        0.00        -100.00        
43.20        0.00        0.00        0.00        -100.00        
43.22        0.00        0.00        0.00        -100.00        
43.24        0.00        0.00        0.00        -100.00        
43.26        0.00        0.00        0.00        -100.00        
43.28        0.00        0.00        0.00        -100.00        
43.30        0.00        0.00        0.00        -100.00        
43.32        0.00        0.00        0.00        -100.00        
43.34        0.00        0.00        0.00        -100.00        
43.36        0.00        0.00        0.00        -100.00        
43.38        0.00        0.00        0.00        -100.00        
43.40        0.00        0.00        0.00        -100.00        
43.42        0.00        0.00        0.00        -100.00        
43.44        0.00        0.00        0.00        -100.00        
43.46        0.00        0.00        0.00        -100.00        
43.48        0.00        0.00        0.00        -100.00        
43.50        0.00        0.00        0.00        -100.00        
43.52        0.00        0.00        0.00        -100.00        
43.54        0.00        0.00        0.00        -100.00        
43.56        0.00        0.00        0.00        -100.00        
43.58        0.00        0.00        0.00        -100.00        
43.60        0.00        0.00        0.00        -100.00        
43.62        0.00        0.00        0.00        -100.00        
