Time        Speed       Wheel       Brake       Acceleration 
5.88        27.91        0.00        0.00        -100.00        
5.90        27.86        0.00        0.00        -100.00        
5.92        27.81        0.00        0.00        -100.00        
5.94        27.77        0.00        0.00        -100.00        
5.96        27.72        0.00        0.00        -100.00        
5.98        27.67        0.00        0.00        -100.00        
6.00        27.63        0.00        0.00        -100.00        
6.02        27.58        0.00        0.00        -100.00        
6.04        27.53        0.00        0.00        -100.00        
6.06        27.49        0.00        0.00        -100.00        
6.08        27.44        0.00        0.00        -100.00        
6.10        27.40        0.00        0.00        -100.00        
6.12        27.35        0.00        0.00        -100.00        
6.14        27.31        0.00        0.00        -100.00        
6.16        27.26        0.00        0.00        -100.00        
6.18        27.21        0.00        0.00        -100.00        
6.20        27.17        0.00        0.00        -100.00        
6.22        27.12        0.00        0.00        -100.00        
6.24        27.08        0.00        0.00        -100.00        
6.26        27.03        0.00        0.00        -100.00        
6.28        26.99        0.00        0.00        -100.00        
6.30        26.94        0.00        0.00        -100.00        
6.32        26.90        0.00        0.00        -100.00        
6.34        26.85        0.00        0.00        -100.00        
6.36        26.81        0.00        0.00        -100.00        
6.38        26.76        0.00        0.00        -100.00        
6.40        26.72        0.00        0.00        -100.00        
6.42        26.68        0.00        0.00        -100.00        
6.44        26.63        0.00        0.00        -100.00        
6.46        26.59        0.00        0.00        -100.00        
6.48        26.54        0.00        0.00        -100.00        
6.50        26.50        0.00        0.00        -100.00        
6.52        26.46        0.00        0.00        -100.00        
6.54        26.41        0.00        0.00        -100.00        
6.56        26.37        0.00        0.00        -100.00        
6.58        26.32        0.00        0.00        -100.00        
6.60        26.28        0.00        0.00        -100.00        
6.62        26.24        0.00        0.00        -100.00        
6.64        26.19        0.00        0.00        -100.00        
6.66        26.15        0.00        0.00        -100.00        
6.68        26.11        0.00        0.00        -100.00        
6.70        26.06        0.00        0.00        -100.00        
6.72        26.02        0.00        0.00        -100.00        
6.74        25.98        0.00        0.00        -100.00        
6.76        25.93        0.00        0.00        -100.00        
6.78        25.89        0.00        0.00        -100.00        
6.80        25.85        0.00        0.00        -100.00        
6.82        25.81        0.00        0.00        -100.00        
6.84        25.76        0.00        0.00        -100.00        
6.86        25.72        0.00        0.00        -100.00        
6.88        25.68        0.00        0.00        -100.00        
6.90        25.64        0.00        0.00        -100.00        
6.92        25.59        0.00        0.00        -100.00        
6.94        25.55        0.00        0.00        -100.00        
6.96        25.51        0.00        0.00        -100.00        
6.98        25.47        0.00        0.00        -100.00        
7.00        25.43        0.00        0.00        -100.00        
7.02        25.38        0.00        0.00        -100.00        
7.04        25.34        0.00        0.00        -100.00        
7.06        25.30        0.00        0.00        -100.00        
7.08        25.26        0.00        0.00        -100.00        
7.10        25.22        0.00        0.00        -100.00        
7.12        25.18        0.00        0.00        -100.00        
7.14        25.13        0.00        0.00        -100.00        
7.16        25.09        0.00        0.00        -100.00        
7.18        25.05        0.00        0.00        -100.00        
7.20        25.01        0.00        0.00        -100.00        
7.22        24.97        0.00        0.00        -100.00        
7.24        24.93        0.00        0.00        -100.00        
7.26        24.89        0.00        0.00        -100.00        
7.28        24.85        0.00        0.00        -100.00        
7.30        24.81        0.00        0.00        -100.00        
7.32        24.77        0.00        0.00        -100.00        
7.34        24.73        0.00        0.00        -100.00        
7.36        24.69        0.00        0.00        -100.00        
7.38        24.64        0.00        0.00        -100.00        
7.40        24.60        0.00        0.00        -100.00        
7.42        24.56        0.00        0.00        -100.00        
7.44        24.52        0.00        0.00        -100.00        
7.46        24.48        0.00        0.00        -100.00        
7.48        24.44        0.00        0.00        -100.00        
7.50        24.40        0.00        0.00        -100.00        
7.52        24.36        0.00        0.00        -100.00        
7.54        24.32        0.00        0.00        -100.00        
7.56        24.29        0.00        0.00        -100.00        
7.58        24.25        0.00        0.00        -100.00        
7.60        24.21        0.00        0.00        -100.00        
7.62        24.17        0.00        0.00        -100.00        
7.64        24.13        0.00        0.00        -100.00        
7.66        24.09        0.00        0.00        -100.00        
7.68        24.05        0.00        0.00        -100.00        
7.70        24.01        0.00        0.00        -100.00        
7.72        23.97        0.00        0.00        -100.00        
7.74        23.93        0.00        0.00        -100.00        
7.76        23.89        0.00        0.00        -100.00        
7.78        23.85        0.00        0.00        -100.00        
7.80        23.82        0.00        0.00        -100.00        
7.82        23.78        0.00        0.00        -100.00        
7.84        23.74        0.00        0.00        -100.00        
7.86        23.70        0.00        0.00        -100.00        
7.88        23.66        0.00        0.00        -100.00        
7.90        23.62        0.00        0.00        -100.00        
7.92        23.58        0.00        0.00        -100.00        
7.94        23.55        0.00        0.00        -100.00        
7.96        23.51        0.00        0.00        -100.00        
7.98        23.47        0.00        0.00        -100.00        
8.00        23.43        0.00        0.00        -100.00        
8.02        23.39        0.00        0.00        -100.00        
8.04        23.36        0.00        0.00        -100.00        
8.06        23.32        0.00        0.00        -100.00        
8.08        23.28        0.00        0.00        -100.00        
8.10        23.24        0.00        0.00        -100.00        
8.12        23.21        0.00        0.00        -100.00        
8.14        23.17        0.00        0.00        -100.00        
8.16        23.13        0.00        0.00        -100.00        
8.18        23.09        0.00        0.00        -100.00        
8.20        23.06        0.00        0.00        -100.00        
8.22        23.02        0.00        0.00        -100.00        
8.24        22.98        0.00        0.00        -100.00        
8.26        22.95        0.00        0.00        -100.00        
8.28        22.91        0.00        0.00        -100.00        
8.30        22.87        0.00        0.00        -100.00        
