Time        Speed       Wheel       Brake       Acceleration 
70.94        0.00        0.00        0.00        -100.00        
70.96        0.00        0.00        0.00        -100.00        
70.98        0.00        0.00        0.00        -100.00        
71.00        0.00        0.00        0.00        -100.00        
71.02        0.00        0.00        0.00        -100.00        
71.04        0.00        0.00        0.00        -100.00        
71.06        0.00        0.00        0.00        -100.00        
71.08        0.00        0.00        0.00        -100.00        
71.10        0.00        0.00        0.00        -100.00        
71.12        0.00        0.00        0.00        -100.00        
71.14        0.00        0.00        0.00        -100.00        
71.16        0.00        0.00        0.00        -100.00        
71.18        0.00        0.00        0.00        -100.00        
71.20        0.00        0.00        0.00        -100.00        
71.22        0.00        0.00        0.00        -100.00        
71.24        0.00        0.00        0.00        -100.00        
71.26        0.00        0.00        0.00        -100.00        
71.28        0.00        0.00        0.00        -100.00        
71.30        0.00        0.00        0.00        -100.00        
71.32        0.00        0.00        0.00        -100.00        
71.34        0.00        0.00        0.00        -100.00        
71.36        0.00        0.00        0.00        -100.00        
71.38        0.00        0.00        0.00        -100.00        
71.40        0.00        0.00        0.00        -100.00        
71.42        0.00        0.00        0.00        -100.00        
71.44        0.00        0.00        0.00        -100.00        
71.46        0.00        0.00        0.00        -100.00        
71.48        0.00        0.00        0.00        -100.00        
71.50        0.00        0.00        0.00        -100.00        
71.52        0.00        0.00        0.00        -100.00        
71.54        0.00        0.00        0.00        -100.00        
71.56        0.00        0.00        0.00        -100.00        
71.58        0.00        0.00        0.00        -100.00        
71.60        0.00        0.00        0.00        -100.00        
71.62        0.00        0.00        0.00        -100.00        
71.64        0.00        0.00        0.00        -100.00        
71.66        0.00        0.00        0.00        -100.00        
71.68        0.00        0.00        0.00        -100.00        
71.70        0.00        0.00        0.00        -100.00        
71.72        0.00        0.00        0.00        -100.00        
71.74        0.00        0.00        0.00        -100.00        
71.76        0.00        0.00        0.00        -100.00        
71.78        0.00        0.00        0.00        -100.00        
71.80        0.00        0.00        0.00        -100.00        
71.82        0.00        0.00        0.00        -100.00        
71.84        0.00        0.00        0.00        -100.00        
71.86        0.00        0.00        0.00        -100.00        
71.88        0.00        0.00        0.00        -100.00        
