Time        Speed       Wheel       Brake       Acceleration 
6.78        28.45        -0.90        0.00        -100.00        
6.80        28.53        -0.90        0.00        -100.00        
6.82        28.62        -0.90        0.00        -100.00        
6.84        28.70        -0.90        0.00        -100.00        
6.86        28.78        -0.90        0.00        -100.00        
6.88        28.86        -0.90        0.00        -100.00        
6.90        28.95        -0.90        0.00        -100.00        
6.92        29.03        -0.90        0.00        -100.00        
6.94        29.11        -0.90        0.00        -100.00        
6.96        29.19        -0.90        0.00        -100.00        
6.98        29.27        -0.90        0.00        -100.00        
7.00        29.35        -0.90        0.00        -100.00        
7.02        29.44        -0.90        0.00        -100.00        
7.04        29.52        -0.90        0.00        -100.00        
7.06        29.60        -0.90        0.00        -100.00        
7.08        29.68        -0.90        0.00        -100.00        
7.10        29.76        -0.90        0.00        -100.00        
7.12        29.84        -0.90        0.00        -100.00        
7.14        29.92        -0.90        0.00        -100.00        
7.16        30.00        -0.90        0.00        -100.00        
7.18        30.08        -0.90        0.00        -100.00        
7.20        30.16        -0.90        0.00        -100.00        
7.22        30.24        -0.90        0.00        -100.00        
7.24        30.32        -0.90        0.00        -100.00        
7.26        30.40        -0.90        0.00        -100.00        
7.28        30.48        -0.90        0.00        -100.00        
7.30        30.56        -0.90        0.00        -100.00        
7.32        30.64        -0.90        0.00        -100.00        
7.34        30.72        -0.90        0.00        -100.00        
7.36        30.79        -0.90        0.00        -100.00        
7.38        30.87        -0.90        0.00        -100.00        
7.40        30.95        -0.90        0.00        -100.00        
7.42        31.03        -0.90        0.00        -100.00        
7.44        31.11        -0.90        0.00        -100.00        
7.46        31.19        -0.90        0.00        -100.00        
7.48        31.26        -0.90        0.00        -100.00        
7.50        31.34        -0.90        0.00        -100.00        
7.52        31.42        -0.90        0.00        -100.00        
7.54        31.50        -0.90        0.00        -100.00        
7.56        31.57        -0.90        0.00        -100.00        
7.58        31.65        -0.90        0.00        -100.00        
7.60        31.73        -0.90        0.00        -100.00        
7.62        31.80        -0.90        0.00        -100.00        
7.64        31.88        -0.90        0.00        -100.00        
7.66        31.96        -0.90        0.00        -100.00        
7.68        32.03        -0.90        0.00        -100.00        
7.70        32.11        -0.90        0.00        -100.00        
7.72        32.19        -0.90        0.00        -100.00        
7.74        32.26        -0.90        0.00        -100.00        
7.76        32.34        -0.90        0.00        -100.00        
7.78        32.41        -0.90        0.00        -100.00        
7.80        32.49        -0.90        0.00        -100.00        
7.82        32.57        -0.90        0.00        -100.00        
7.84        32.64        -0.90        0.00        -100.00        
7.86        32.72        -0.90        0.00        -100.00        
7.88        32.79        -0.90        0.00        -100.00        
7.90        32.87        -0.90        0.00        -100.00        
7.92        32.94        -0.90        0.00        -100.00        
7.94        33.02        -0.90        0.00        -100.00        
7.96        33.09        -0.90        0.00        -100.00        
7.98        33.16        -0.90        0.00        -100.00        
8.00        33.24        -0.90        0.00        -100.00        
8.02        33.31        -0.90        0.00        -100.00        
8.04        33.39        -0.90        0.00        -100.00        
8.06        33.46        -0.90        0.00        -100.00        
8.08        33.53        -0.90        0.00        -100.00        
8.10        33.61        -0.90        0.00        -100.00        
8.12        33.68        -0.90        0.00        -100.00        
8.14        33.75        -0.90        0.00        -100.00        
8.16        33.83        -0.90        0.00        -100.00        
8.18        33.90        -0.90        0.00        -100.00        
8.20        33.97        -0.90        0.00        -100.00        
8.22        34.05        -0.90        0.00        -100.00        
8.24        34.12        -0.90        0.00        -100.00        
8.26        34.19        -0.90        0.00        -100.00        
8.28        34.26        -0.90        0.00        -100.00        
8.30        34.34        -0.90        0.00        -100.00        
8.32        34.41        -0.90        0.00        -100.00        
8.34        34.48        -0.90        0.00        -100.00        
8.36        34.55        -0.90        0.00        -100.00        
8.38        34.62        -0.90        0.00        -100.00        
8.40        34.70        -0.90        0.00        -100.00        
8.42        34.77        -0.90        0.00        -100.00        
8.44        34.84        -0.90        0.00        -100.00        
8.46        34.91        -0.90        0.00        -100.00        
8.48        34.98        -0.90        0.00        -100.00        
8.50        35.05        -0.90        0.00        -100.00        
8.52        35.12        -0.90        0.00        -100.00        
8.54        35.19        -0.90        0.00        -100.00        
8.56        35.26        -0.90        0.00        -100.00        
8.58        35.33        -0.90        0.00        -100.00        
8.60        35.40        -0.90        0.00        -100.00        
8.62        35.48        -0.90        0.00        -100.00        
8.64        35.55        -0.90        0.00        -100.00        
8.66        35.62        -0.90        0.00        -100.00        
8.68        35.68        -0.90        0.00        -100.00        
8.70        35.75        -0.90        0.00        -100.00        
8.72        35.82        -0.90        0.00        -100.00        
8.74        35.89        -0.90        0.00        -100.00        
8.76        35.96        -0.90        0.00        -100.00        
8.78        36.03        -0.90        0.00        -100.00        
8.80        36.10        -0.90        0.00        -100.00        
8.82        36.17        -0.90        0.00        -100.00        
8.84        36.24        -0.90        0.00        -100.00        
8.86        36.31        -0.90        0.00        -100.00        
8.88        36.38        -0.90        0.00        -100.00        
8.90        36.44        -0.90        0.00        -100.00        
8.92        36.51        -0.90        0.00        -100.00        
8.94        36.58        -0.90        0.00        -100.00        
8.96        36.65        -0.90        0.00        -100.00        
8.98        36.72        -0.90        0.00        -100.00        
9.00        36.78        -0.90        0.00        -100.00        
9.02        36.85        -0.90        0.00        -100.00        
9.04        36.92        -0.90        0.00        -100.00        
9.06        36.99        -0.90        0.00        -100.00        
9.08        37.05        -0.90        0.00        -100.00        
9.10        37.12        -0.90        0.00        -100.00        
9.12        37.19        -0.90        0.00        -100.00        
9.14        37.26        -0.90        0.00        -100.00        
9.16        37.32        -0.90        0.00        -100.00        
9.18        37.39        -0.90        0.00        -100.00        
9.20        37.46        -0.90        0.00        -100.00        
9.22        37.52        -0.90        0.00        -100.00        
9.24        37.59        -0.90        0.00        -100.00        
9.26        37.66        -0.90        0.00        -100.00        
9.28        37.72        -0.90        0.00        -100.00        
9.30        37.79        -0.90        0.00        -100.00        
9.32        37.85        -0.90        0.00        -100.00        
9.34        37.92        -0.90        0.00        -100.00        
9.36        37.98        -0.90        0.00        -100.00        
9.38        38.05        -0.90        0.00        -100.00        
9.40        38.12        -0.90        0.00        -100.00        
9.42        38.18        -0.90        0.00        -100.00        
9.44        38.25        -0.90        0.00        -100.00        
9.46        38.31        -0.90        0.00        -100.00        
9.48        38.38        -0.90        0.00        -100.00        
9.50        38.44        -0.90        0.00        -100.00        
9.52        38.51        -0.90        0.00        -100.00        
9.54        38.57        -0.90        0.00        -100.00        
9.56        38.63        -0.90        0.00        -100.00        
9.58        38.70        -0.90        0.00        -100.00        
9.60        38.76        -0.90        0.00        -100.00        
9.62        38.83        -0.90        0.00        -100.00        
9.64        38.89        -0.90        0.00        -100.00        
9.66        38.95        -0.90        0.00        -100.00        
9.68        39.02        -0.90        0.00        -100.00        
9.70        39.08        -0.90        0.00        -100.00        
9.72        39.15        -0.90        0.00        -100.00        
9.74        39.21        -0.90        0.00        -100.00        
9.76        39.27        -0.90        0.00        -100.00        
9.78        39.34        -0.90        0.00        -100.00        
9.80        39.40        -0.90        0.00        -100.00        
9.82        39.46        -0.90        0.00        -100.00        
9.84        39.52        -0.90        0.00        -100.00        
9.86        39.59        -0.90        0.00        -100.00        
9.88        39.65        -0.90        0.00        -100.00        
9.90        39.71        -0.90        0.00        -100.00        
9.92        39.77        -0.90        0.00        -100.00        
9.94        39.84        -0.90        0.00        -100.00        
9.96        39.90        -0.90        0.00        -100.00        
9.98        39.96        -0.90        0.00        -100.00        
10.00        40.02        -0.90        0.00        -100.00        
10.02        40.08        -0.90        0.00        -100.00        
10.04        40.15        -0.90        0.00        -100.00        
10.06        40.21        -0.90        0.00        -100.00        
10.08        40.27        -0.90        0.00        -100.00        
10.10        40.33        -0.90        0.00        -100.00        
10.12        40.39        -0.90        0.00        -100.00        
10.14        40.45        -0.90        0.00        -100.00        
10.16        40.51        -0.90        0.00        -100.00        
10.18        40.57        -0.90        0.00        -100.00        
10.20        40.64        -0.90        0.00        -100.00        
10.22        40.70        -0.90        0.00        -100.00        
10.24        40.76        -0.90        0.00        -100.00        
10.26        40.82        -0.90        0.00        -100.00        
10.28        40.88        -0.90        0.00        -100.00        
10.30        40.94        -0.90        0.00        -100.00        
10.32        41.00        -0.90        0.00        -100.00        
10.34        41.06        -0.90        0.00        -100.00        
10.36        41.12        -0.90        0.00        -100.00        
10.38        41.18        -0.90        0.00        -100.00        
10.40        41.24        -0.90        0.00        -100.00        
10.42        41.30        -0.90        0.00        -100.00        
10.44        41.36        -0.90        0.00        -100.00        
