Time        Speed       Wheel       Brake       Acceleration 
41.34        0.00        -0.87        0.00        -100.00        
41.36        0.00        -0.87        0.00        -100.00        
41.38        0.00        -0.87        0.00        -100.00        
41.40        0.00        -0.87        0.00        -100.00        
41.42        0.00        -0.87        0.00        -100.00        
41.44        0.00        -0.87        0.00        -100.00        
41.46        0.00        -0.87        0.00        -100.00        
41.48        0.00        -0.87        0.00        -100.00        
41.50        0.00        -0.87        0.00        -100.00        
41.52        0.00        -0.87        0.00        -100.00        
41.54        0.00        -0.87        0.00        -100.00        
41.56        0.00        -0.87        0.00        -100.00        
41.58        0.00        -0.87        0.00        -100.00        
41.60        0.00        -0.87        0.00        -100.00        
41.62        0.00        -0.87        0.00        -100.00        
41.64        0.00        -0.87        0.00        -100.00        
41.66        0.00        -0.87        0.00        -100.00        
41.68        0.00        -0.87        0.00        -100.00        
41.70        0.00        -0.87        0.00        -100.00        
41.72        0.00        -0.87        0.00        -100.00        
41.74        0.00        -0.87        0.00        -100.00        
41.76        0.00        -0.87        0.00        -100.00        
41.78        0.00        -0.87        0.00        -100.00        
41.80        0.00        -0.87        0.00        -100.00        
41.82        0.00        -0.87        0.00        -100.00        
41.84        0.00        -0.87        0.00        -100.00        
41.86        0.00        -0.87        0.00        -100.00        
41.88        0.00        -0.87        0.00        -100.00        
41.90        0.00        -0.87        0.00        -100.00        
41.92        0.00        -0.87        0.00        -100.00        
41.94        0.00        -0.87        0.00        -100.00        
41.96        0.00        -0.87        0.00        -100.00        
41.98        0.00        -0.87        0.00        -100.00        
42.00        0.00        -0.87        0.00        -100.00        
42.02        0.00        -0.87        0.00        -100.00        
42.04        0.00        -0.87        0.00        -100.00        
42.06        0.00        -0.87        0.00        -100.00        
42.08        0.00        -0.87        0.00        -100.00        
42.10        0.00        -0.87        0.00        -100.00        
42.12        0.00        -0.87        0.00        -100.00        
42.14        0.00        -0.87        0.00        -100.00        
42.16        0.00        -0.87        0.00        -100.00        
42.18        0.00        -0.87        0.00        -100.00        
