Time        Speed       Wheel       Brake       Acceleration 
35.78        0.00        -0.87        0.00        -100.00        
35.80        0.00        -0.87        0.00        -100.00        
35.82        0.00        -0.87        0.00        -100.00        
35.84        0.00        -0.87        0.00        -100.00        
35.86        0.00        -0.87        0.00        -100.00        
35.88        0.00        -0.87        0.00        -100.00        
35.90        0.00        -0.87        0.00        -100.00        
35.92        0.00        -0.87        0.00        -100.00        
35.94        0.00        -0.87        0.00        -100.00        
35.96        0.00        -0.87        0.00        -100.00        
35.98        0.00        -0.87        0.00        -100.00        
36.00        0.00        -0.87        0.00        -100.00        
36.02        0.00        -0.87        0.00        -100.00        
36.04        0.00        -0.87        0.00        -100.00        
36.06        0.00        -0.87        0.00        -100.00        
36.08        0.00        -0.87        0.00        -100.00        
36.10        0.00        -0.87        0.00        -100.00        
36.12        0.00        -0.87        0.00        -100.00        
36.14        0.00        -0.87        0.00        -100.00        
36.16        0.00        -0.87        0.00        -100.00        
36.18        0.00        -0.87        0.00        -100.00        
36.20        0.00        -0.87        0.00        -100.00        
36.22        0.00        -0.87        0.00        -100.00        
36.24        0.00        -0.87        0.00        -100.00        
36.26        0.00        -0.87        0.00        -100.00        
36.28        0.00        -0.87        0.00        -100.00        
36.30        0.00        -0.87        0.00        -100.00        
36.32        0.00        -0.87        0.00        -100.00        
36.34        0.00        -0.87        0.00        -100.00        
36.36        0.00        -0.87        0.00        -100.00        
36.38        0.00        -0.87        0.00        -100.00        
36.40        0.00        -0.87        0.00        -100.00        
36.42        0.00        -0.87        0.00        -100.00        
36.44        0.00        -0.87        0.00        -100.00        
36.46        0.00        -0.87        0.00        -100.00        
36.48        0.00        -0.87        0.00        -100.00        
36.50        0.00        -0.87        0.00        -100.00        
36.52        0.00        -0.87        0.00        -100.00        
36.54        0.00        -0.87        0.00        -100.00        
36.56        0.00        -0.87        0.00        -100.00        
36.58        0.00        -0.87        0.00        -100.00        
36.60        0.00        -0.87        0.00        -100.00        
36.62        0.00        -0.87        0.00        -100.00        
