Time        Speed       Wheel       Brake       Acceleration 
55.06        0.00        0.00        0.00        -100.00        
55.08        0.00        0.00        0.00        -100.00        
55.10        0.00        0.00        0.00        -100.00        
55.12        0.00        0.00        0.00        -100.00        
55.14        0.00        0.00        0.00        -100.00        
55.16        0.00        0.00        0.00        -100.00        
55.18        0.00        0.00        0.00        -100.00        
55.20        0.00        0.00        0.00        -100.00        
55.22        0.00        0.00        0.00        -100.00        
55.24        0.00        0.00        0.00        -100.00        
55.26        0.00        0.00        0.00        -100.00        
55.28        0.00        0.00        0.00        -100.00        
55.30        0.00        0.00        0.00        -100.00        
55.32        0.00        0.00        0.00        -100.00        
55.34        0.00        0.00        0.00        -100.00        
55.36        0.00        0.00        0.00        -100.00        
55.38        0.00        0.00        0.00        -100.00        
55.40        0.00        0.00        0.00        -100.00        
55.42        0.00        0.00        0.00        -100.00        
55.44        0.00        0.00        0.00        -100.00        
55.46        0.00        0.00        0.00        -100.00        
55.48        0.00        0.00        0.00        -100.00        
55.50        0.00        0.00        0.00        -100.00        
55.52        0.00        0.00        0.00        -100.00        
55.54        0.00        0.00        0.00        -100.00        
55.56        0.00        0.00        0.00        -100.00        
55.58        0.00        0.00        0.00        -100.00        
55.60        0.00        0.00        0.00        -100.00        
55.62        0.00        0.00        0.00        -100.00        
55.64        0.00        0.00        0.00        -100.00        
55.66        0.00        0.00        0.00        -100.00        
55.68        0.00        0.00        0.00        -100.00        
55.70        0.00        0.00        0.00        -100.00        
55.72        0.00        0.00        0.00        -100.00        
55.74        0.00        0.00        0.00        -100.00        
55.76        0.00        0.00        0.00        -100.00        
55.78        0.00        0.00        0.00        -100.00        
55.80        0.00        0.00        0.00        -100.00        
55.82        0.00        0.00        0.00        -100.00        
55.84        0.00        0.00        0.00        -100.00        
55.86        0.00        0.00        0.00        -100.00        
55.88        0.00        0.00        0.00        -100.00        
55.90        0.00        0.00        0.00        -100.00        
55.92        0.00        0.00        0.00        -100.00        
55.94        0.00        0.00        0.00        -100.00        
55.96        0.00        0.00        0.00        -100.00        
55.98        0.00        0.00        0.00        -100.00        
56.00        0.00        0.00        0.00        -100.00        
56.02        0.00        0.00        0.00        -100.00        
