Time        Speed       Wheel       Brake       Acceleration 
40.58        0.00        -2.00        0.00        -100.00        
40.60        0.00        -2.00        0.00        -100.00        
40.62        0.00        -2.00        0.00        -100.00        
40.64        0.00        -2.00        0.00        -100.00        
40.66        0.00        -2.00        0.00        -100.00        
40.68        0.00        -2.00        0.00        -100.00        
40.70        0.00        -2.00        0.00        -100.00        
40.72        0.00        -2.00        0.00        -100.00        
40.74        0.00        -2.00        0.00        -100.00        
40.76        0.00        -2.00        0.00        -100.00        
40.78        0.00        -2.00        0.00        -100.00        
40.80        0.00        -2.00        0.00        -100.00        
40.82        0.00        -2.00        0.00        -100.00        
40.84        0.00        -2.00        0.00        -100.00        
40.86        0.00        -2.00        0.00        -100.00        
40.88        0.00        -2.00        0.00        -100.00        
40.90        0.00        -2.00        0.00        -100.00        
40.92        0.00        -2.00        0.00        -100.00        
40.94        0.00        -2.00        0.00        -100.00        
40.96        0.00        -2.00        0.00        -100.00        
40.98        0.00        -2.00        0.00        -100.00        
41.00        0.00        -2.00        0.00        -100.00        
41.02        0.00        -2.00        0.00        -100.00        
41.04        0.00        -2.00        0.00        -100.00        
41.06        0.00        -2.00        0.00        -100.00        
41.08        0.00        -2.00        0.00        -100.00        
41.10        0.00        -2.00        0.00        -100.00        
41.12        0.00        -2.00        0.00        -100.00        
41.14        0.00        -2.00        0.00        -100.00        
41.16        0.00        -2.00        0.00        -100.00        
41.18        0.00        -2.00        0.00        -100.00        
41.20        0.00        -2.00        0.00        -100.00        
41.22        0.00        -2.00        0.00        -100.00        
41.24        0.00        -2.00        0.00        -100.00        
41.26        0.00        -2.00        0.00        -100.00        
41.28        0.00        -2.00        0.00        -100.00        
41.30        0.00        -2.00        0.00        -100.00        
41.32        0.00        -2.00        0.00        -100.00        
41.34        0.00        -2.00        0.00        -100.00        
41.36        0.00        -2.00        0.00        -100.00        
41.38        0.00        -2.00        0.00        -100.00        
41.40        0.00        -2.00        0.00        -100.00        
41.42        0.00        -2.00        0.00        -100.00        
41.44        0.00        -2.00        0.00        -100.00        
41.46        0.00        -2.00        0.00        -100.00        
41.48        0.00        -2.00        0.00        -100.00        
41.50        0.00        -2.00        0.00        -100.00        
41.52        0.00        -2.00        0.00        -100.00        
41.54        0.00        -2.00        0.00        -100.00        
41.56        0.00        -2.00        0.00        -100.00        
41.58        0.00        -2.00        0.00        -100.00        
41.60        0.00        -2.00        0.00        -100.00        
41.62        0.00        -2.00        0.00        -100.00        
41.64        0.00        -2.00        0.00        -100.00        
41.66        0.00        -2.00        0.00        -100.00        
41.68        0.00        -2.00        0.00        -100.00        
41.70        0.00        -2.00        0.00        -100.00        
41.72        0.00        -2.00        0.00        -100.00        
41.74        0.00        -2.00        0.00        -100.00        
41.76        0.00        -2.00        0.00        -100.00        
41.78        0.00        -2.00        0.00        -100.00        
41.80        0.00        -2.00        0.00        -100.00        
41.82        0.00        -2.00        0.00        -100.00        
41.84        0.00        -2.00        0.00        -100.00        
