Time        Speed       Wheel       Brake       Acceleration 
6.00        28.46        -2.00        0.00        -100.00        
6.02        28.54        -2.00        0.00        -100.00        
6.04        28.62        -2.00        0.00        -100.00        
6.06        28.70        -2.00        0.00        -100.00        
6.08        28.79        -2.00        0.00        -100.00        
6.10        28.87        -2.00        0.00        -100.00        
6.12        28.95        -2.00        0.00        -100.00        
6.14        29.03        -2.00        0.00        -100.00        
6.16        29.11        -2.00        0.00        -100.00        
6.18        29.20        -2.00        0.00        -100.00        
6.20        29.28        -2.00        0.00        -100.00        
6.22        29.36        -2.00        0.00        -100.00        
6.24        29.44        -2.00        0.00        -100.00        
6.26        29.52        -2.00        0.00        -100.00        
6.28        29.60        -2.00        0.00        -100.00        
6.30        29.68        -2.00        0.00        -100.00        
6.32        29.76        -2.00        0.00        -100.00        
6.34        29.84        -2.00        0.00        -100.00        
6.36        29.92        -2.00        0.00        -100.00        
6.38        30.00        -2.00        0.00        -100.00        
6.40        30.08        -2.00        0.00        -100.00        
6.42        30.16        -2.00        0.00        -100.00        
6.44        30.24        -2.00        0.00        -100.00        
6.46        30.32        -2.00        0.00        -100.00        
6.48        30.40        -2.00        0.00        -100.00        
6.50        30.48        -2.00        0.00        -100.00        
6.52        30.56        -2.00        0.00        -100.00        
6.54        30.64        -2.00        0.00        -100.00        
6.56        30.72        -2.00        0.00        -100.00        
6.58        30.80        -2.00        0.00        -100.00        
6.60        30.88        -2.00        0.00        -100.00        
6.62        30.95        -2.00        0.00        -100.00        
6.64        31.03        -2.00        0.00        -100.00        
6.66        31.11        -2.00        0.00        -100.00        
6.68        31.19        -2.00        0.00        -100.00        
6.70        31.27        -2.00        0.00        -100.00        
6.72        31.34        -2.00        0.00        -100.00        
6.74        31.42        -2.00        0.00        -100.00        
6.76        31.50        -2.00        0.00        -100.00        
6.78        31.58        -2.00        0.00        -100.00        
6.80        31.65        -2.00        0.00        -100.00        
6.82        31.73        -2.00        0.00        -100.00        
6.84        31.81        -2.00        0.00        -100.00        
6.86        31.88        -2.00        0.00        -100.00        
6.88        31.96        -2.00        0.00        -100.00        
6.90        32.04        -2.00        0.00        -100.00        
6.92        32.11        -2.00        0.00        -100.00        
6.94        32.19        -2.00        0.00        -100.00        
6.96        32.27        -2.00        0.00        -100.00        
6.98        32.34        -2.00        0.00        -100.00        
7.00        32.42        -2.00        0.00        -100.00        
7.02        32.49        -2.00        0.00        -100.00        
7.04        32.57        -2.00        0.00        -100.00        
7.06        32.64        -2.00        0.00        -100.00        
7.08        32.72        -2.00        0.00        -100.00        
7.10        32.79        -2.00        0.00        -100.00        
7.12        32.87        -2.00        0.00        -100.00        
7.14        32.94        -2.00        0.00        -100.00        
7.16        33.02        -2.00        0.00        -100.00        
7.18        33.09        -2.00        0.00        -100.00        
7.20        33.17        -2.00        0.00        -100.00        
7.22        33.24        -2.00        0.00        -100.00        
7.24        33.32        -2.00        0.00        -100.00        
7.26        33.39        -2.00        0.00        -100.00        
7.28        33.46        -2.00        0.00        -100.00        
7.30        33.54        -2.00        0.00        -100.00        
7.32        33.61        -2.00        0.00        -100.00        
7.34        33.68        -2.00        0.00        -100.00        
7.36        33.76        -2.00        0.00        -100.00        
7.38        33.83        -2.00        0.00        -100.00        
7.40        33.90        -2.00        0.00        -100.00        
7.42        33.98        -2.00        0.00        -100.00        
7.44        34.05        -2.00        0.00        -100.00        
7.46        34.12        -2.00        0.00        -100.00        
7.48        34.19        -2.00        0.00        -100.00        
7.50        34.27        -2.00        0.00        -100.00        
7.52        34.34        -2.00        0.00        -100.00        
7.54        34.41        -2.00        0.00        -100.00        
7.56        34.48        -2.00        0.00        -100.00        
7.58        34.56        -2.00        0.00        -100.00        
7.60        34.63        -2.00        0.00        -100.00        
7.62        34.70        -2.00        0.00        -100.00        
7.64        34.77        -2.00        0.00        -100.00        
7.66        34.84        -2.00        0.00        -100.00        
7.68        34.91        -2.00        0.00        -100.00        
7.70        34.98        -2.00        0.00        -100.00        
7.72        35.05        -2.00        0.00        -100.00        
7.74        35.13        -2.00        0.00        -100.00        
7.76        35.20        -2.00        0.00        -100.00        
7.78        35.27        -2.00        0.00        -100.00        
7.80        35.34        -2.00        0.00        -100.00        
7.82        35.41        -2.00        0.00        -100.00        
7.84        35.48        -2.00        0.00        -100.00        
7.86        35.55        -2.00        0.00        -100.00        
7.88        35.62        -2.00        0.00        -100.00        
7.90        35.69        -2.00        0.00        -100.00        
7.92        35.76        -2.00        0.00        -100.00        
7.94        35.83        -2.00        0.00        -100.00        
7.96        35.90        -2.00        0.00        -100.00        
7.98        35.97        -2.00        0.00        -100.00        
8.00        36.03        -2.00        0.00        -100.00        
8.02        36.10        -2.00        0.00        -100.00        
