Time        Speed       Wheel       Brake       Acceleration 
48.66        0.00        0.00        0.00        -100.00        
48.68        0.00        0.00        0.00        -100.00        
48.70        0.00        0.00        0.00        -100.00        
48.72        0.00        0.00        0.00        -100.00        
48.74        0.00        0.00        0.00        -100.00        
48.76        0.00        0.00        0.00        -100.00        
48.78        0.00        0.00        0.00        -100.00        
48.80        0.00        0.00        0.00        -100.00        
48.82        0.00        0.00        0.00        -100.00        
48.84        0.00        0.00        0.00        -100.00        
48.86        0.00        0.00        0.00        -100.00        
48.88        0.00        0.00        0.00        -100.00        
48.90        0.00        0.00        0.00        -100.00        
48.92        0.00        0.00        0.00        -100.00        
48.94        0.00        0.00        0.00        -100.00        
48.96        0.00        0.00        0.00        -100.00        
48.98        0.00        0.00        0.00        -100.00        
49.00        0.00        0.00        0.00        -100.00        
49.02        0.00        0.00        0.00        -100.00        
49.04        0.00        0.00        0.00        -100.00        
49.06        0.00        0.00        0.00        -100.00        
49.08        0.00        0.00        0.00        -100.00        
49.10        0.00        0.00        0.00        -100.00        
49.12        0.00        0.00        0.00        -100.00        
49.14        0.00        0.00        0.00        -100.00        
49.16        0.00        0.00        0.00        -100.00        
49.18        0.00        0.00        0.00        -100.00        
49.20        0.00        0.00        0.00        -100.00        
49.22        0.00        0.00        0.00        -100.00        
49.24        0.00        0.00        0.00        -100.00        
49.26        0.00        0.00        0.00        -100.00        
49.28        0.00        0.00        0.00        -100.00        
49.30        0.00        0.00        0.00        -100.00        
49.32        0.00        0.00        0.00        -100.00        
49.34        0.00        0.00        0.00        -100.00        
49.36        0.00        0.00        0.00        -100.00        
49.38        0.00        0.00        0.00        -100.00        
49.40        0.00        0.00        0.00        -100.00        
49.42        0.00        0.00        0.00        -100.00        
49.44        0.00        0.00        0.00        -100.00        
49.46        0.00        0.00        0.00        -100.00        
49.48        0.00        0.00        0.00        -100.00        
49.50        0.00        0.00        0.00        -100.00        
49.52        0.00        0.00        0.00        -100.00        
49.54        0.00        0.00        0.00        -100.00        
49.56        0.00        0.00        0.00        -100.00        
49.58        0.00        0.00        0.00        -100.00        
49.60        0.00        0.00        0.00        -100.00        
49.62        0.00        0.00        0.00        -100.00        
49.64        0.00        0.00        0.00        -100.00        
