Time        Speed       Wheel       Brake       Acceleration 
7.10        28.45        -0.61        0.00        -100.00        
7.12        28.53        -0.61        0.00        -100.00        
7.14        28.61        -0.61        0.00        -100.00        
7.16        28.70        -0.61        0.00        -100.00        
7.18        28.78        -0.61        0.00        -100.00        
7.20        28.86        -0.61        0.00        -100.00        
7.22        28.94        -0.61        0.00        -100.00        
7.24        29.03        -0.61        0.00        -100.00        
7.26        29.11        -0.61        0.00        -100.00        
7.28        29.19        -0.61        0.00        -100.00        
7.30        29.27        -0.61        0.00        -100.00        
7.32        29.35        -0.61        0.00        -100.00        
7.34        29.43        -0.61        0.00        -100.00        
7.36        29.51        -0.61        0.00        -100.00        
7.38        29.59        -0.61        0.00        -100.00        
7.40        29.68        -0.61        0.00        -100.00        
7.42        29.76        -0.61        0.00        -100.00        
7.44        29.84        -0.61        0.00        -100.00        
7.46        29.92        -0.61        0.00        -100.00        
7.48        30.00        -0.61        0.00        -100.00        
7.50        30.08        -0.61        0.00        -100.00        
7.52        30.16        -0.61        0.00        -100.00        
7.54        30.24        -0.61        0.00        -100.00        
7.56        30.32        -0.61        0.00        -100.00        
7.58        30.40        -0.61        0.00        -100.00        
7.60        30.47        -0.61        0.00        -100.00        
7.62        30.55        -0.61        0.00        -100.00        
7.64        30.63        -0.61        0.00        -100.00        
7.66        30.71        -0.61        0.00        -100.00        
7.68        30.79        -0.61        0.00        -100.00        
7.70        30.87        -0.61        0.00        -100.00        
7.72        30.95        -0.61        0.00        -100.00        
7.74        31.03        -0.61        0.00        -100.00        
7.76        31.10        -0.61        0.00        -100.00        
7.78        31.18        -0.61        0.00        -100.00        
7.80        31.26        -0.61        0.00        -100.00        
7.82        31.34        -0.61        0.00        -100.00        
7.84        31.42        -0.61        0.00        -100.00        
7.86        31.49        -0.61        0.00        -100.00        
7.88        31.57        -0.61        0.00        -100.00        
7.90        31.65        -0.61        0.00        -100.00        
7.92        31.72        -0.61        0.00        -100.00        
7.94        31.80        -0.61        0.00        -100.00        
7.96        31.88        -0.61        0.00        -100.00        
7.98        31.95        -0.61        0.00        -100.00        
8.00        32.03        -0.61        0.00        -100.00        
8.02        32.11        -0.61        0.00        -100.00        
8.04        32.18        -0.61        0.00        -100.00        
8.06        32.26        -0.61        0.00        -100.00        
8.08        32.34        -0.61        0.00        -100.00        
8.10        32.41        -0.61        0.00        -100.00        
8.12        32.49        -0.61        0.00        -100.00        
8.14        32.56        -0.61        0.00        -100.00        
8.16        32.64        -0.61        0.00        -100.00        
8.18        32.71        -0.61        0.00        -100.00        
8.20        32.79        -0.61        0.00        -100.00        
8.22        32.86        -0.61        0.00        -100.00        
8.24        32.94        -0.61        0.00        -100.00        
8.26        33.01        -0.61        0.00        -100.00        
8.28        33.09        -0.61        0.00        -100.00        
8.30        33.16        -0.61        0.00        -100.00        
8.32        33.23        -0.61        0.00        -100.00        
8.34        33.31        -0.61        0.00        -100.00        
8.36        33.38        -0.61        0.00        -100.00        
8.38        33.45        -0.61        0.00        -100.00        
8.40        33.53        -0.61        0.00        -100.00        
8.42        33.60        -0.61        0.00        -100.00        
8.44        33.67        -0.61        0.00        -100.00        
8.46        33.75        -0.61        0.00        -100.00        
8.48        33.82        -0.61        0.00        -100.00        
8.50        33.89        -0.61        0.00        -100.00        
8.52        33.96        -0.61        0.00        -100.00        
8.54        34.04        -0.61        0.00        -100.00        
8.56        34.11        -0.61        0.00        -100.00        
8.58        34.18        -0.61        0.00        -100.00        
8.60        34.25        -0.61        0.00        -100.00        
8.62        34.33        -0.61        0.00        -100.00        
