Time        Speed       Wheel       Brake       Acceleration 
36.20        0.00        0.00        0.00        -100.00        
36.22        0.00        0.00        0.00        -100.00        
36.24        0.00        0.00        0.00        -100.00        
36.26        0.00        0.00        0.00        -100.00        
36.28        0.00        0.00        0.00        -100.00        
36.30        0.00        0.00        0.00        -100.00        
36.32        0.00        0.00        0.00        -100.00        
36.34        0.00        0.00        0.00        -100.00        
36.36        0.00        0.00        0.00        -100.00        
36.38        0.00        0.00        0.00        -100.00        
36.40        0.00        0.00        0.00        -100.00        
36.42        0.00        0.00        0.00        -100.00        
36.44        0.00        0.00        0.00        -100.00        
36.46        0.00        0.00        0.00        -100.00        
36.48        0.00        0.00        0.00        -100.00        
36.50        0.00        0.00        0.00        -100.00        
36.52        0.00        0.00        0.00        -100.00        
36.54        0.00        0.00        0.00        -100.00        
36.56        0.00        0.00        0.00        -100.00        
36.58        0.00        0.00        0.00        -100.00        
36.60        0.00        0.00        0.00        -100.00        
36.62        0.00        0.00        0.00        -100.00        
36.64        0.00        0.00        0.00        -100.00        
36.66        0.00        0.00        0.00        -100.00        
36.68        0.00        0.00        0.00        -100.00        
36.70        0.00        0.00        0.00        -100.00        
36.72        0.00        0.00        0.00        -100.00        
36.74        0.00        0.00        0.00        -100.00        
36.76        0.00        0.00        0.00        -100.00        
36.78        0.00        0.00        0.00        -100.00        
36.80        0.00        0.00        0.00        -100.00        
36.82        0.00        0.00        0.00        -100.00        
36.84        0.00        0.00        0.00        -100.00        
36.86        0.00        0.00        0.00        -100.00        
36.88        0.00        0.00        0.00        -100.00        
36.90        0.00        0.00        0.00        -100.00        
36.92        0.00        0.00        0.00        -100.00        
36.94        0.00        0.00        0.00        -100.00        
36.96        0.00        0.00        0.00        -100.00        
36.98        0.00        0.00        0.00        -100.00        
37.00        0.00        0.00        0.00        -100.00        
37.02        0.00        0.00        0.00        -100.00        
37.04        0.00        0.00        0.00        -100.00        
