Time        Speed       Wheel       Brake       Acceleration 
9.82        25.33        0.00        0.00        -100.00        
9.84        25.42        0.00        0.00        -100.00        
9.86        25.50        0.00        0.00        -100.00        
9.88        25.59        0.00        0.00        -100.00        
9.90        25.68        0.00        0.00        -100.00        
9.92        25.77        0.00        0.00        -100.00        
9.94        25.86        0.00        0.00        -100.00        
9.96        25.94        0.00        0.00        -100.00        
9.98        26.03        0.00        0.00        -100.00        
10.00        26.12        0.00        0.00        -100.00        
10.02        26.20        0.00        0.00        -100.00        
10.04        26.29        0.00        0.00        -100.00        
10.06        26.38        0.00        0.00        -100.00        
10.08        26.46        0.00        0.00        -100.00        
10.10        26.55        0.00        0.00        -100.00        
10.12        26.64        0.00        0.00        -100.00        
10.14        26.72        0.00        0.00        -100.00        
10.16        26.81        0.00        0.00        -100.00        
10.18        26.90        0.00        0.00        -100.00        
10.20        26.98        0.00        0.00        -100.00        
10.22        27.07        0.00        0.00        -100.00        
10.24        27.15        0.00        0.00        -100.00        
10.26        27.24        0.00        0.00        -100.00        
10.28        27.32        0.00        0.00        -100.00        
10.30        27.41        0.00        0.00        -100.00        
10.32        27.49        0.00        0.00        -100.00        
10.34        27.58        0.00        0.00        -100.00        
10.36        27.66        0.00        0.00        -100.00        
10.38        27.75        0.00        0.00        -100.00        
10.40        27.83        0.00        0.00        -100.00        
10.42        27.91        0.00        0.00        -100.00        
10.44        28.00        0.00        0.00        -100.00        
10.46        28.08        0.00        0.00        -100.00        
10.48        28.16        0.00        0.00        -100.00        
10.50        28.25        0.00        0.00        -100.00        
10.52        28.33        0.00        0.00        -100.00        
10.54        28.41        0.00        0.00        -100.00        
10.56        28.50        0.00        0.00        -100.00        
10.58        28.58        0.00        0.00        -100.00        
10.60        28.66        0.00        0.00        -100.00        
10.62        28.74        0.00        0.00        -100.00        
10.64        28.83        0.00        0.00        -100.00        
10.66        28.91        0.00        0.00        -100.00        
10.68        28.99        0.00        0.00        -100.00        
10.70        29.07        0.00        0.00        -100.00        
10.72        29.15        0.00        0.00        -100.00        
