Time        Speed       Wheel       Brake       Acceleration 
47.58        0.00        0.00        0.00        -100.00        
47.60        0.00        0.00        0.00        -100.00        
47.62        0.00        0.00        0.00        -100.00        
47.64        0.00        0.00        0.00        -100.00        
47.66        0.00        0.00        0.00        -100.00        
47.68        0.00        0.00        0.00        -100.00        
47.70        0.00        0.00        0.00        -100.00        
47.72        0.00        0.00        0.00        -100.00        
47.74        0.00        0.00        0.00        -100.00        
47.76        0.00        0.00        0.00        -100.00        
47.78        0.00        0.00        0.00        -100.00        
47.80        0.00        0.00        0.00        -100.00        
47.82        0.00        0.00        0.00        -100.00        
47.84        0.00        0.00        0.00        -100.00        
47.86        0.00        0.00        0.00        -100.00        
47.88        0.00        0.00        0.00        -100.00        
47.90        0.00        0.00        0.00        -100.00        
47.92        0.00        0.00        0.00        -100.00        
47.94        0.00        0.00        0.00        -100.00        
47.96        0.00        0.00        0.00        -100.00        
47.98        0.00        0.00        0.00        -100.00        
48.00        0.00        0.00        0.00        -100.00        
48.02        0.00        0.00        0.00        -100.00        
48.04        0.00        0.00        0.00        -100.00        
48.06        0.00        0.00        0.00        -100.00        
48.08        0.00        0.00        0.00        -100.00        
48.10        0.00        0.00        0.00        -100.00        
48.12        0.00        0.00        0.00        -100.00        
48.14        0.00        0.00        0.00        -100.00        
48.16        0.00        0.00        0.00        -100.00        
48.18        0.00        0.00        0.00        -100.00        
48.20        0.00        0.00        0.00        -100.00        
48.22        0.00        0.00        0.00        -100.00        
48.24        0.00        0.00        0.00        -100.00        
48.26        0.00        0.00        0.00        -100.00        
48.28        0.00        0.00        0.00        -100.00        
48.30        0.00        0.00        0.00        -100.00        
48.32        0.00        0.00        0.00        -100.00        
48.34        0.00        0.00        0.00        -100.00        
48.36        0.00        0.00        0.00        -100.00        
48.38        0.00        0.00        0.00        -100.00        
48.40        0.00        0.00        0.00        -100.00        
48.42        0.00        0.00        0.00        -100.00        
48.44        0.00        0.00        0.00        -100.00        
48.46        0.00        0.00        0.00        -100.00        
48.48        0.00        0.00        0.00        -100.00        
48.50        0.00        0.00        0.00        -100.00        
48.52        0.00        0.00        0.00        -100.00        
48.54        0.00        0.00        0.00        -100.00        
48.56        0.00        0.00        0.00        -100.00        
48.58        0.00        0.00        0.00        -100.00        
48.60        0.00        0.00        0.00        -100.00        
48.62        0.00        0.00        0.00        -100.00        
48.64        0.00        0.00        0.00        -100.00        
48.66        0.00        0.00        0.00        -100.00        
