Time        Speed       Wheel       Brake       Acceleration 
64.94        0.00        -2.55        0.00        -100.00        
64.96        0.00        -2.55        0.00        -100.00        
64.98        0.00        -2.55        0.00        -100.00        
65.00        0.00        -2.55        0.00        -100.00        
65.02        0.00        -2.55        0.00        -100.00        
65.04        0.00        -2.55        0.00        -100.00        
65.06        0.00        -2.55        0.00        -100.00        
65.08        0.00        -2.55        0.00        -100.00        
65.10        0.00        -2.55        0.00        -100.00        
65.12        0.00        -2.55        0.00        -100.00        
65.14        0.00        -2.55        0.00        -100.00        
65.16        0.00        -2.55        0.00        -100.00        
65.18        0.00        -2.55        0.00        -100.00        
65.20        0.00        -2.55        0.00        -100.00        
65.22        0.00        -2.55        0.00        -100.00        
65.24        0.00        -2.55        0.00        -100.00        
65.26        0.00        -2.55        0.00        -100.00        
65.28        0.00        -2.55        0.00        -100.00        
65.30        0.00        -2.55        0.00        -100.00        
65.32        0.00        -2.55        0.00        -100.00        
65.34        0.00        -2.55        0.00        -100.00        
65.36        0.00        -2.55        0.00        -100.00        
65.38        0.00        -2.55        0.00        -100.00        
65.40        0.00        -2.55        0.00        -100.00        
65.42        0.00        -2.55        0.00        -100.00        
65.44        0.00        -2.55        0.00        -100.00        
65.46        0.00        -2.55        0.00        -100.00        
65.48        0.00        -2.55        0.00        -100.00        
65.50        0.00        -2.55        0.00        -100.00        
65.52        0.00        -2.55        0.00        -100.00        
65.54        0.00        -2.55        0.00        -100.00        
65.56        0.00        -2.55        0.00        -100.00        
65.58        0.00        -2.55        0.00        -100.00        
65.60        0.00        -2.55        0.00        -100.00        
65.62        0.00        -2.55        0.00        -100.00        
65.64        0.00        -2.55        0.00        -100.00        
65.66        0.00        -2.55        0.00        -100.00        
65.68        0.00        -2.55        0.00        -100.00        
65.70        0.00        -2.55        0.00        -100.00        
65.72        0.00        -2.55        0.00        -100.00        
65.74        0.00        -2.55        0.00        -100.00        
65.76        0.00        -2.55        0.00        -100.00        
65.78        0.00        -2.55        0.00        -100.00        
65.80        0.00        -2.55        0.00        -100.00        
65.82        0.00        -2.55        0.00        -100.00        
65.84        0.00        -2.55        0.00        -100.00        
65.86        0.00        -2.55        0.00        -100.00        
65.88        0.00        -2.55        0.00        -100.00        
